সৌদি দাপ্তরিকগণ এটি অস্বীকার করেই যাচ্ছেন যে এই কাজে সৌদি রাজবংশ নির্দেশ প্রদান বা হত্যাকাণ্ডের অনুমতি দেবার সাথে জড়িত।	19	Saudi daptarikgan eti asshikar karei jacchen je ei kaje Saudi rajbangsho nirdesh prodan ba hattakander anumoti debar shathe jorito.	19	
(ও) নারদ চললো গিরি রাজের গৃহেতে।।	6	(o) Narad chollo giri rajer grihete.	6	
ছায়াবাস্তব	1	Chayabastab	1	
পরবর্তীতে রাজ ও কাকা পুরাতাত্ত্বিক ত্যাগ ও স্বাভাবিক জীবন কাটিয়ে ও শেষ জীবন শেষ করেন এবং পরে (কোলকাতা) চলে যান।	20	Porobartite raj o kaka puratattik tyag o shabhabik jibon katiye o shesh jibon shesh koren ebong pore (kolkata) chole jan.	20	
আবার কিছু অনির্মাণযোগ্য কোণ যদি দেয়া থাকে, তবে তাদের ত্রিখন্ডিত করা যায়, যেমন ।	14	Abar kichu anirmanjoggo kon jadi deya thake tobe tader trikhandit kora jay, jemon.	13	Word count mismatch due to punctuation error in source.
মেটিয়াবুরুজের দরবার যন্ত্রসংগীতেও তুলনাহীন।	4	Metiaburujer darbar jantrashongeeteo tulonahin.	4	
ফতেহ লোহানীর ছোট ভাই ফজলে লোহানী ও ছোট বোন হুসনা বানু খানম হেনা।	13	Fateh Lohanir choto bhai Fazle Lohani o choto bon Husna Banu Khanam Hena.	13	
লাল একজন উর্বর মস্তিষ্কের অধিকারী লেখক ছিলেন।	7	Lal akjon urbar mastishker odhikari lekhok chilen.	7	
২০০৪ সালে রিপুয়ারীয় ভাষায় উইকিপিডিয়া চালু করার ব্যাপারে একটি অনুরোধ করা হয়েছিলো।	12	2004 saale Ripuyariyo bhashay wikipedia chalu korar byapare ekti onurodh kora hoyechilo.	12	
ভাল্ডমার রিকোভস্কি (য়ান তেসজার) ভার্শ অঞ্চলের একজন মাঝবয়সী ট্যাক্সি চালক যিনি নিজের স্বাধীন পেশা উপভোগ করতো।	16	Bhandmar Rikovski (Yan Tesjar) Varsh oncholer akjon majhboyoshi taxi chalok jini nijer shadhin pesha upobhog korto.	16	
টুন টুন	2	Tun tun	2	
কমিউনিটি কলেজ পরিবর্তনশীল পর্যায়ে অন্য একটি বিকল্প প্রস্তাব করে ।	10	Community college poribortonshil parjaye onno ekti bikalpo prastab kore.	9	Word count mismatch due to punctuation error in source.
১৯৮০ সালে কাউন্টি ক্যাপ পান ও ১৯৮৭ সালে আর্থিক সুবিধা লাভের খেলায় অংশ নেন।	14	1980 saale County cap pan o 1987 saale arthik subhidha labher khelay ongsho nen.	14	
২০০৪ সালে সুরাট থেকে মুম্বই ও ভাবনগর বিমান পরিচালনা করে ডেকান এয়ার।	12	2004 saale Surat theke Mumbai o Bhabnagar biman porichalona kore Deccan Air.	12	
বিশ শতকে ১৯৮০’র দশক থেকে কলের লাঙল সেই স্থান দখল করায় দিনে দিনে হারিয়ে যেতে বসেছে কাঠের লাঙল।	18	Bish shatake 1980'r dashak theke koler langol shei sthan dakhal koray dine dine hariye jete bosheche kather langol.	18	
ইবনুল আরাবী	2	Ibnul arabi	2	
১৯৬০ সালে ‍লুইস দীক্ষা দানের কার্যক্রম আরম্ভ করেন।	8	1960 saale Louis dikkha daner karjokrom arambha koren.	8	
আধুনিক কল্পকাহিনীতে একজন যাদুকর কোন অলৌকিক উপায়ে তার যাদুকরী ক্ষমতার অধিকারী হন ।	13	adhunik kalpokahinite akjon jadukar kono aloukik upaye tar jadukari khomotar odhikari hon.	12	Word count mismatch due to punctuation error in source.
দূরদিগন্তে উঁকি	2	Durdigante uki	2	
কত বছর আগে জমিদার বাড়িটি নির্মাণ করা হয়- এর কোন সঠিক তথ্য জানা যায়নি।	14	Koto bachor age jomidar bariti nirman kora hoy- er kono shathik tattho jana jayni.	14	
ঐ মৌসুমে বার্সেলোনার সবকয়টি শিরোপাই হাতছাড়া হয়ে যায়।	8	Ei mousume barcelonar shobkoyti shiropai hathchara hoye jay.	8	
পূজার আগের দিন চড়ক গাছটিকে ধুয়ে-মুছে পরিষ্কার করা হয়।	9	Pujar ager din charak gachtike dhuye-muche porishkar kora hoy.	9	
ইবনে উয়াইনাহ ইমাম মালিকের "মুয়াত্তা" অনুসরণ করে হাদিস সংকলন করেন।	10	Ibne Uainah Imam Maliker "muyatta" anusaran kare hadis songkolon koren.	10	
তন্মধ্যে, ওভালে কেন্টের বিপক্ষে অনুষ্ঠিত খেলায় ১৩ উইকেট পেয়ে দলকে স্মরণীয় জয় এনে দেন।	14	Tanmadhe, Ovale Kenter bipakhe anushtitha khelay 13 wicket peye dalke smaraniyo jay ene den.	14	
তিনি সেখানে জেসি ভেলাসকুয়েজের "অন মাই নি" গানটি পরিবেশন করেন।	10	Tini shekhane Jesse Velasquezer "on my knee" ganti paribeshan koren.	10	
রৈখিক ভিডিও সম্পাদনা, চিত্র সম্পাদনা এবং ভিডিওটেপে শব্দ সংরক্ষণ	9	Roikhik video shompadona, chitra shompadona ebong videotape shabdo shongrokkhon	9	
কেন্দ্রগুলোর জীবনযাত্রার নিম্নমানও সমালোচিত হয়েছে।	5	kendrogulor jibonjatrar nimnomano shomalochito hoyeche.	5	
কাঠালীঘাটা	1	Kathalighata	1	
কৌতুক অভিনেতা হিসাবেও তাঁর খ্যাতি রয়েছে।	6	Koutuk abhineta hisabeo tar khyati royeche.	6	
সাধারণ ভাষণে রাজ্যাভিষেক আজও একটি বৃহত্ অর্থে, একটি রাজকীয় সংখ্যাগরিষ্ঠের সাথে সম্পর্কযুক্ত একটি আনুষ্ঠানিক অনুষ্ঠান তাতে প্রকৃত মুকুট	18	shadharon bhashane rajyobhishek ajo ekti brihot arthe ,ekti rajokiyo sankhyagoristher shathe shomporkojukta ekti anushtanik onushthan tate prakrita mukut	18	
দেওয়া হয় না, এই ধরনের অনুষ্ঠানগুলিকে অন্যত্র বিনিয়োগকারী, উদ্বোধনী বা রাজ্যাভিষেকের অনুষ্ঠান হিসাবে উল্লেখ করা যেতে পারে।	17	Dewa hoy na, ei dhoroner onushthangulike onnotra biniyogkari, udhbodhani ba rajyobhisheker onushthan hishabe ullekh kora jete pare.	17	
এটি আমেরিকার পরবর্তী শীর্ষ মডেল চক্র-১৮ দশম পর্বের ফটোস্যুটের স্থান হিসাবে ব্যবহৃত হয়।	13	Eti Americar Paroborti sirsha model chakra-18 dasham parber photoshooter sthan hishabe bebohrito hoy.	13	
১২৪০ খ্রিষ্টাব্দে সম্রাট ওগেদেই খানের পুত্র খোদান খান প্রথম তিব্বত আক্রমণ করেন।	12	1240 khristabde samrat Ogedei Khaner putro Khodan Khan Prothom Tibet akramon koren.	12	
এছাড়া চীনের সঙ্গে বিভিন্ন দেশের জল সীমার বিরধ বর্তমান এই সাগরকে কেন্দ্র করে।	13	Echara Chiner skange bibhinno desher jol simar birodh bartoman ei shagorke kendro kore.	13	
তিন পয়সার পালা নাটকে নির্দেশনা ওসঙ্গীত পরিচালনার জন্য তিনি সুনাম অর্জন করেন।	12	Tin poisar pala natoke nirdeshana osonggit porichalonar jonno tini sunam arjan koren.	12	ওসঙ্গীত should be ও সঙ্গীত
অর্থাৎ একটি শেল পোর্ট করা একটি শেল স্ক্রিপ্ট পোর্ট করার চেয়ে সহজ।	12	orthat ekti cell port kora ekti cell script port korar cheye shahaj.	12	
এক-এক ব্যবধানে সিরিজ চলমান অবস্থায় ওভালে অ্যাশেজ নির্ধারণী খেলার জন্য অসীম সময়ের টেস্টের আয়োজন করা হয়।	16	Ek-ek byabodhane series chalaman abosthay Ovale Ashes nirdharani khelar jonno ashim shomoyer tester ayojon kora hoy.	16	
উদেরজো ২০১১ সালের সেপ্টেম্বর মাসে চিত্রাঙ্কন থেকে অবসর গ্রহণ করেন।	10	Uderjo 2011 saaler September maSe chitrangkan theke obosor grohon koren.	10	
মালভূমি ও পর্বতময় এলাকাগুলি মূলত দক্ষিণ-পশ্চিম থেকে উত্তর-পশ্চিম বরাবর বিস্তৃত।	10	Malbhumi o porbotmoy elakaguli muloto dokkhin-poschim theke uttor-poschim borabor bistrito.	10	
বিভা চিব্বার	2	Bibha Chibbar	2	
একাদশ সংস্করণ প্রকাশ এবং একটি মার্কিন কোম্পানি কর্তৃক ব্রিটানিকা ইনকর্পোরেটেড-এর অধিগ্রহনের পর আমেরিকান পাঠকদের জনপ্রিয়তা অর্জনের জন্য বিশ্বকোষটির নিবন্ধের আকার ছোট করে বিষয় সংখ্যা আরও বাড়ানো হয়।	27	Ekadash sonskoron prokash ebong ekti Markin company kortrik Britannica Incorporated-er odhigrohoner por American pathokder janopriyota orjoner jonno bishwokoshtir nibondher akar choto kore bishoy sonkhya aro barano hoy.	27	
পলাতক অবস্থায় তিনি বিভিন্ন সময় নিজস্ব বাহিনী নিয়ে ঝটিকা আক্রমন করেছেন ইংরেজের ওপর।	13	Polatok obosthay tini bibhinno shomoy nijossho bahini niye jhotika akramon korechen ingrejer upor.	13	
তার বিখ্যাত একটি গ্রন্থ হল "আনিসুল আরওয়াহ"।	7	Tar bikkhyato ekti grantha holo "Anisul Arowah"	7	
সেতুটির সামনে অসংখ্য প্রসারিত হাত মানুষের অবারিত আকাঙ্ক্ষার প্রতীক।	9	Setutir shamne asonkhyo prasarita hat manushher abarito akankhar pratik.	9	
ধারনা করা হয় সে সময়ের ধর্মীয় বিশ্বাস থেকেই এই সব চিত্র আঁকা হয়েছিল।	13	Dharona kora hoy se shomoyer dharmiyo bisshas thekei ei shob chitra aka hoyechilo.	13	
এটি অ্যান্টার্কটিকা এবং উপঅ্যান্টার্কটিকায় নরওয়ের তিনটি উপনিবেশের একটি; বাকি দুটি হল রানী মড ল্যান্ড এবং বোভেট দ্বীপ।	17	Eti Antarctica ebong upoantarctikay Norwayer tinti uponibesher ekti baki duti holo Rani Mod Land ebong Bovet dwip.	17	
ক্ষমতা ও সম্মানের ক্ষেত্রে অধিকারের পরই তাঁর স্থান।	8	Khomota o shommaner khetre odhikarer pori tar sthan.	8	
বিশ্বের সবচেয়ে সনামধন্য সংবাদ ব্যবস্থা তাদের ছিল, যাদের কাছে অনেক আন্তর্জাতিক ও আন্তসাংকৃতিক যোগাযোগে অনেক বেশি অভিজ্ঞতা ছিল, আর তারা সমুদ্রের নিচের ক্যাবল সিস্টেমের বেশিরভাগই নিয়ন্ত্রণ করত।	27	Bishwer shobcheye shonamdhonno shongbad byabostha tader chilo, jader kache onek antorjatik o antosongskritik jogajoge onek beshi obhigyota chilo ar tara somudrer nicher cable systemer beshirbhag niyontron korto.	27	
উমিয়া সম্প্রসারিত হওয়ায় কেন্দ্রীয় উমিয়াতে অ্যালিডব্যাকেন নামক একটি নতুন হাসপাতাল নির্মিত হয়।	12	Umiya somprosarito howai kendriyo umiyate alidbacen namok ekti notun hashpatal nirmito hoy.	12	
সীতার অবস্থান নির্ণয় ও উদ্ধার তথা লঙ্কার যুদ্ধে তিনি অত্যন্ত গুরুত্বপূর্ণ ভূমিকা গ্রহণ করেন।	14	Sitar obosthan nirnay o uddhar totha lankar juddhe tini ottyanta guruttopurna bhumika grohon koren.	14	
১৮৫১ সালে ফ্রাংকফুর্ট আম মাইনের জাতীয় আইনসভাতে তিনি প্রুশিয়ার প্রতিনিধিত্ব করে আলোচনায় আসেন।	13	1851 saale Frankfurt am mainer jaytya ainshabhate tini Prusiar pratinidhitto kore alochonay ashen.	13	
আউলিয়ানগর রেলওয়ে স্টেশন হচ্ছে বাংলাদেশের ময়মনসিংহ বিভাগের ময়মনসিংহ জেলার ত্রিশাল উপজেলায় অবস্থিত একটি রেলওয়ে স্টেশন।	15	Auliyanagar railway station hocche Bangladesher Mymensingh bibhager Mymensingh jelar trishal upojelay abosthito ekti railway station.	15	
এটি ময়মনসিংহ সেনানিবাসের অভ্যন্তরে অবস্থিত।	5	Eti moimonsingh senanibaser abhantare abosthita.	5	
৬৬.০০ একর জমির উপর প্রতিষ্ঠিত এই দীঘিটি আয়তনের দিক থেকে দেশের দ্বিতীয় বৃহত্তম জলাধার হিসাবে স্বীকৃত।	16	66.00 ekar jomir upor protisthito ei dighiti ayotaner dik theke desher ditiya brihattam jaladhar hishabe shikrito.	16	
গত ৫০ বছরের মধ্যে এটি নিজদেশে অস্ট্রেলিয়া দলের সর্ববৃহৎ পরাজয় ছিল।	11	Gato 50 bacharer moddhe eti nijdeshe Australia daler sorbobrihot porajoy chilo.	11	
ক্ষত্রিয়রা আর্য বলে কথিত।	4	Khatriyora arjya bole kathita.	4	
এজাতীয় বিয়েতে দৈহিক সম্পর্কের ঘটনা প্রায় থাকেই না।	8	Ejatiyo biyete doihik shomporker ghatona pray thakei na.	8	
বেদান্ত দর্শনের মূল ভিত্তি উপনিষদ্‌।	5	Bedanta darshaner mul bhitti uponishad.	5	
তিন, চার, পাঁচ, বা সাতজন মিলেও খেলা যায়।	8	Tin, char, panch, ba satjon mileo khela jay.	8	
ফলস ফ্ল্যাগ	2	False flag	2	
শুটিং-এ তার আগ্রহ মূলত হয় তার পিতা গুরুবীর সিং সন্ধুকে দেখে, যিনি নিজে অলিম্পিয়ান এবং অর্জুন পুরস্কারপ্রাপ্ত ছিলেন।	18	Shooting-e tar aghra muloto hoy tar pita Gurubir Singh Sandhuke dekhe, jini nije Olympian ebong Arjun Puroskarprapto chilen.	18	
তাই, বুদ্বুদের অভ্যন্তর নিম্ন শক্তির।	5	Tai buddhuder abhyantar nimno shoktir.	5	
বর্তমানে বাংলাদেশের কমিউনিস্ট পার্টির পলিটব্যুরোর সদস্য।	6	bartomane Bangladesher Communist partyr politburor shadashyo.	6	
শালডিহা কলেজ বিশ্ববিদ্যালয় মঞ্জুরি কমিশন (ইউজিসি) কর্তৃক স্বীকৃত।	8	Shaldiha College bishwabidalay manjuri commision (UGC) kortrik shikrito.	8	
কোর্টে অবস্থান করে বুদ্ধিমত্তা প্রয়োগে পয়েন্ট সংগ্রহের জন্য পরিচিত হয়ে আছেন।	11	Courte obosthan kore budhimata prayoge point sangraher jonno parichito hoye achen.	11	
এগারো বছর বয়স থেকে ওয়ানটেজ রোডে বসবাস করছেন তিনি।	9	Egaro bachor boyoshh theke Wantage Roade boshobash korchen tini.	9	
প্রাথমিক বিদ্যালয়	2	Prathomik Bidyaloy	2	
আনোয়ারা সৈয়দ হক (জন্ম ৫ নভেম্বর, ১৯৪০) হলেন একজন খ্যাতনামা বাংলাদেশী মনোরোগ বিশেষজ্ঞ, অধ্যাপক ও কথাসাহিত্যিক।	16	Anowara Sayed Hoque (jonmo 5 November, 1940) holen akjon khyatonama Bangladeshi manorog bisheshoggo, addhyapak o kothasahittik.	16	
গিভ মি ইওর এভরিথিং (গান)	5	Give me your everything (gan)	5	
পারস্পরিক সম্মতি	2	Paromporik shampotti	2	
তার পুতুলটিকে চাপলে পিঁক পিঁক শব্দ হয় এবং এই শব্দ তার কাছে আনন্দদায়ক বলে সে বার বার পুতুলটিতে চাপ দিতেই থাকে, চাপ দিতেই থাকে।	24	Tar putultike chaple pik pik sabda hoy ebong ei sabda tar kache anandadayok bole se bar bar putultite chap ditei thake, chap ditei thake.	24	
সেল্টা ভিগোর বিপক্ষে খেলার পর সংবাদ সম্মেলনে তিনি বলেন, ‘‘এটি ছিল একটি দীর্ঘ যাত্রা।	14	Selta Vigor bippakhe khelar por shongbad sanmelone tini bolen "eti chilo ekti dhirga jatra.	14	
শেষে কোনার নদ ঝাড়িধির বাজারের কাছে দামোদর নদ এর সঙ্গে যুক্ত হয়েছে।	12	SeSe konar nod jharidhir bajarer kache damodar nad er shonge jukta hoyeche.	12	
১৯৭১ সালে আলতাফ মাহমুদ স্বাধীনতা যুদ্ধে অংশগ্রহণ করেন।	8	1971 saale Altaf Mahmood shadhinota judhe ongshogrohon koren.	8	
বর্তমান যুগের পুলিশ কর্মকর্তাদের মতো রিমা খান নির্দয় ও নির্মম।	10	bartoman juger police kormokortader moto Rima Khan nirday o nirmam.	10	
ইতালি বনাম নিউজিল্যান্ড	3	Italy banam Newzealand	3	
তাতে তিনি অনেকখানি সফলও হন।	5	Tate tini onekkhani safalo hon.	5	
এর পরে কিছুদিনের জন্য পত্রিকাটি বন্ধ থাকে।	7	Er pare kichudiner jonno patrikati bondho thake.	7	
সংগীত, নাটক এবং নির্দেশনায় পার্থ প্রতিম দেব।	7	shongeet, natok ebong nirdeshonay Partha Pratim Deb.	7	
ভোলাহাট মোহবুল্লাহ মহাবিদ্যালয় চাঁপাইনবাবগঞ্জ জেলার ভোলাহাট উপজেলায় অবস্থিত অন্যতম একটি মহাবিদ্যালয়।	11	Bholahat Mohbullah mahabidyaloy Chapainbabganja jelar Bholahat upojelay abashthit onnotam ekti Bishwobidyaloy.	11	
প্রাথমিক ভাবে তার কাজে পরিস্ফুিটিত হয় লোকশিল্পের বৈশিষ্ট্য।	8	Prathmik bhabe tar kaje parisphutit hoy lokoshilper boisistho.	8	
রাণাঘাট-লালগোলা	1	Ranaghat-lalgola	1	
শেখের কিল্লাঘোনা	2	Sekher killaghona	2	
১৯৭১ -এ পাকিস্তানী হানাদার বাহিনী ও তাদের এদেশীয় সহযোগীরা বাঙলা কলেজে ক্যাম্প স্থাপন করে অজস্র মুক্তিকামী মানুষকে নির্মমভাবে হত্যা করেছে।	20	1971 e Pakistani hanadar bahini o tader edeshiyo shohojogira Bangla collegee camp sthapan kore ajasra muktikami manushhke nirmambhabe hatta koreche.	20	
দলীয় সঙ্গীদের তুলনায় প্রিঙ্গল ফ্যাশন সচেতন ও সঙ্গীতের দিকে প্রবল আগ্রহ রয়েছে।	12	Daliyo sangider tulonay Pingal fashion sachetan o shongeeter dike prabal agroho royeche.	12	
সেখানেই স্ত্রীর সাথে তার অনেক আলাপ হয়, একটি পত্রিকা প্রকাশের জন্য তারা মনস্থির করে যার বাংলা ও ইংরেজি দুই অংশই থাকবে।	21	Sekhanei strir shathe tar onek alap hoy, ekti patrika prokasher jonno tara monosthir kore jar Bangla o ingreji dui ongsoi thakbe.	21	
পর্তুগালের পর্যটন	2	Portugaler parjatan	2	
২০১০-এর ৪ঠা অক্টোবর অভিযাত্রী দল কাঠমুণ্ডু ছেড়ে বাসে চড়ে যাত্র শুরু করে চেকিগোর উদ্দেশ্যে।	14	2010-er 4tha October obhijatri dal Kathmandu chere buse chore jatra shuru kore Chekigor uddeshe.	14	
গনিতে আইসোট্রপের কয়েকটি অর্থ আছে	5	Ganite aisotroper koekti ortho ache.	5	
যা চুল পরিপাটি করবার জন্য , একটি চুলের চিরুনি নামে ব্যবহার করা হয় ।'	14	Ja chul poripati korbar jnno, ekti chuler chiruni naame byabohar kora hoy.'	12	Word count mismatch due to punctuation error in source.
ইতোমধ্যে রাম অশ্বমেধ যজ্ঞের আয়োজন করলে বাল্মীকি লব ও কুশকে নিয়ে যজ্ঞস্থলে উপস্থিত হন।	14	Itimoddhe Ram asshamedh jogger ayojon korle Balmiki Lab o Kushke niye joggosthale upasthit hon.	14	
যুদ্ধ শেষ হওয়ার পর লোকি আবিষ্কার করে যে সে লউফির জৈব পুত্র এবং পরে ওডিন দ্বারা দত্তককৃত।	17	Juddha shesh howar pore Loki abishkar kore je se Loufir joibo putro ebong pore Odin dara dottokkrita.	17	
দার্শনিক ডেভিড হিউম বন্ধুত্বের সুবাদে তাঁকে সর্বাত্মক সহযোগিতা করলেও বিতাড়িত পলাতক জীবনের তিক্ত অভিজ্ঞতা রুসোকে সন্দেহবাতিক মানুষে পরিণত করে।	19	Darshonik David Hume bondhutter subade take sorbatmok shohojogita korleo bitarito polatok jiboner tikto obhigyota Rousseauke shondehobatik manushe porinoto kore.	19	
এছাড়া তিনি এনবিসি'র টেলিভিশন ধারাবাহিক ল অ্যান্ড অর্ডার-এ জ্যাক ম্যাকয় চরিত্রে অভিনয় করে জনপ্রিয়তা লাভ করেন এবং একাধিক গোল্ডেন	19	Echara tini NBC'r television dharabahik Law and Order-a Jack Mckay choritro obhinoy kore jonopriyota labh koren ebong ekadhik Golden	19	
