আনলিমিটেড	unlimited
কম্পিউটার	computer
ব্যবহারের	byaboharer
সুযোগ	shujog
পান,	pan,
সে	Se
সময়	shomoy
যার	jar
আর্থিক	arthik
মূল্য	mullo
বিবেচনা	bibechona
করা	kora
হয়	hoy
প্রায়	pray
১০০০০০	100000
ডলারেরও	dollerero
বেশী।	beshi.
</s>	</s>
তার	Tar
ছোট	choto
বোন	bon
আর্সজুলা	Arsjula
রাদভানিস্তাও	Radvanistao
টেনিস	tennis
খেলছেন।	khelchen.
</s>	</s>
শুরুর	Shurur
দিকে	dike
কিছুটা	kichuta
ধীর	dhir
গতিতে	gatite
কাজ	kaaj
চললে	challe
ঐ	oi
বছরের	bachorer
বাকী	baki
সময়ের	shomoyer
মধ্যে	moddhe
১০০০	1000
পৃষ্ঠা	pristha
তৈরী	toiri
হয়।	hoy.
</s>	</s>
মমতা	Mamata
বন্দ্যোপাধ্যায়	Bondhopadhay
একজন	akjon
বাগ্মী	bagmi
রাজনীতিবিদ।	rajneetibid.
</s>	</s>
এফএ	FA
কাপের	cuper
প্রথম	Prothom
সিজনে	sijane
ওয়েন্ডেরাস	wanderas
ফুটবল	football
ক্লাব	club
চ্যাম্পিয়ন	champion
হয়েছিল।	hoyechilo.
</s>	</s>
ম্যাজিকাল	Magical
প্রিন্সেন্স	princess
মিনকি	minki
মোমো:	momo:
ইউমি	umi
নো	no
রোনডো	rondo
(পিপিরু)	(pipiru)
</s>	</s>
১৯৯০	1990
সালের	saaler
শরৎকালে	saratkale
তিনি	tini
এস্তোনীয়	Estoniyo
টেলিভিশন	television
ও	o
আইন	ain
পরিষদ	porishod
বন্ধ	bondho
করে	kore
দেয়ার	deyar
জন্য	jonno
সোভিয়েত	Soviet
কর্তৃপক্ষের	kotripokkher
নির্দেশ	nirdesh
উপেক্ষা	upekkha
করেন।	koren.
</s>	</s>
সেটের	Seter
মত	moto
সারিরও	sariro
সদস্য	shadashyo
থাকে,	thake,
কিন্তু	kintu
যেখানে	jekhane
একটি	ekti
সেটে	sete
তার	tar
সদস্যদের	sadashyer
ক্রম	kram
গুরুত্বহীন,	guruttohin,
সেখানে	sekhane
সারির	sarir
ক্ষেত্রে	khetre
সদস্যদের	shadashyoder
ক্রম	kram
গুরুত্বপূর্ণ।	guruttopurno.
</s>	</s>
বর্ষাকালে	Barshakale
মাঠ	math
পাড়ি	pari
দিতেন	diten
হাঁটু	hatu
পানি	paani
ভেঙ্গে।	bhenge.
</s>	</s>
তিনি	Tini
নন্দ	nanda
শাসকদের	sashakder
অর্জিত	arjita
ধনসম্পদের	dhansampader
বর্ণনা	barnona
দেন।	den.
</s>	</s>
ত্রিমাত্রিক	Trimatrik
গঠনে	gathane
দ্বিমাত্রিক	dimatrik
পৃষ্ঠ	pristho
কাটাকে	katake
ছেদ	ched
বলে।	bole.
</s>	</s>
রাজশাহী	Rajshahi
ওয়াসা	owasha
</s>	</s>
ধর্মনিরপেক্ষ	Dharmaniropekkho
সংস্কারের	shonskarer
প্রতি	prati
একে	eke
হুমকি	humki
হিসেবে	hishebe
বিবেচনা	bibechona
করা	kora
হয়।	hoy.
</s>	</s>
সেজন্য	Sejonno
নতুন	notun
তৈরী	toiri
করা	kora
মিডিয়াউইকির	mediawikir
আমদানি	amdani
রপ্তানি	roptani
ফিচার	feature
ব্যবহার	byabohar
করা	kora
হয়।	hoy.
</s>	</s>
একুশে	Ekushe
পদক	padak
</s>	</s>
১৯৭৪	1974
সনের	saner
শেষের	shesher
দিকে	dike
লোকনায়ক	loknayak
জয়প্রকাশের	Jayprokasher
নেতৃত্বে	netritte
সমগ্র	samagra
দেশজুড়ে	deshjure
আন্দোলনের	andoloner
সৃষ্টি	sristi
হয়েছিল।	hoyechilo.
</s>	</s>
এরপর	Erpor
ছোট	choto
ছেলে	chele
মেয়েরা	meyera
রঙ	rong
কালি	kali
মেখে	mekhe
বানর,	banor,
ভালুক	bhaluk
প্রভৃতি	probhriti
জন্তু	jontu
জানোয়ার	janowar
সেজে	sheje
বাড়ি	bari
বাড়ি	bari
গিয়ে	giye
টাকা	taka
ও	o
খাবার	khabar
সংগ্রহ	shangraho
করে	kore
আনে।	ane.
</s>	</s>
রথযাত্রা	Rathojatra
</s>	</s>
যেহেতু	Jehetu
ইংল্যান্ডের	Englander
সকল	shakal
স্তরের	starer
দল	dal
একে	ake
অন্যের	onner
বিরুদ্ধে	biruddhe
খেলার	khelar
সুযোগ	shujog
পায়	pay
তাই	tai
এই	ei
প্রতিযোগিতায়	protijogitay
অনেক	onek
ছোট দল	choto
বড়	boro
দলকে	dalke
প্রতিযোগিতা	pratijogita
থেকে	theke
বিদায়	biday
দিয়ে	diye
"জায়ান্ট-কিলার"	"gaint killer"
উপাধি	upadhi
পেতে	pete
পারে।	pare.
</s>	</s>
বর্তমানে	Bortomane
বয়ন	bayan
শিল্পটি	shilpoti
নালগন্ডা	Nalgonda
জেলার	jelay
পচাম্পালি,	Pochampali,
কয়ালগুডাম,	Koyalgudam,
চোউতুপল্লা,	Chowtupalla,
স্রিরপুরম,	Srirpuram,
ভুবনগিরি,	Bhuvangiri,
চুইগোট্টালা	Chuigottala
এবং	ebong
গলতেপেল্লা	Galtepella
ও	o
আরো	aro
কিছু	kichu
নিকটবর্তী	nikatborti
গ্রামে	grame
বেঁচে	beche
আছে।	ache.
</s>	</s>
এর	Er
ফলে	fole
তিনি	tini
সর্বোচ্চ	sorboccho
সংখ্যক	shonkhyok
অলিম্পিক	olympic
স্বর্ণপদক	shornopadak
বিজয়ী	bijoyi
ক্রীড়াবিদ	krirabid
হিসেবে	hishebe
নিজেকে	nijeke
প্রতিষ্ঠিত	protisthito
করেছেন।	korechen.
</s>	</s>
এই	Ei
লাইব্রেরীটিকে	librarytike
একটি	ekti
জাতীয়	jatiyo
হেরিটেজ	heritage
ঘোষনা	ghosona
করার	korar
প্রচেষ্টা	procheshta
চলছে।	cholche.
</s>	</s>
অতঃপর	Atahpar
একশত	ekshata
বছরেরও	bacharerero
বেশি	beshi
সময়	shomoy
এই	ei
দ্বীপে	dipe
কেউ	keo
অবতরণে	abatarane
সক্ষম	shokkhom
হন	hon
নি,	ni
অবশেষে	abasheSe
২	2
ফেব্রুয়ারি	February
১৯২৯	1929
সালে	saale
লারস	Lars
ক্রিস্টেনসেনের	Christiansener
আর্থিক	arthik
পৃষ্ঠপোষকতায়	pristhaposhokatay
নীলস	Neils
লারসেন	Larsen
ও	o
ওলা	Ola
ওলস্টাডের	Olastader
দ্বিতীয়	dwitiyo
নরভেজিয়া	Norwayjiyo
অভিযান	abhijan
এই	ei
দ্বীপে	dipe
সর্বপ্রথম	sorboProthom
পৌঁছাতে	pouchate
সক্ষম	shokkhom
হয়।	hoy.
</s>	</s>
সৌদি	Saudi
দাপ্তরিকগণ	daptarikgan
এটি	eti
অস্বীকার	asshikar
করেই	karei
যাচ্ছেন	jacchen
যে	je
এই	ei
কাজে	kaje
সৌদি	Saudi
রাজবংশ	rajbangsho
নির্দেশ	nirdesh
প্রদান	prodan
বা	ba
হত্যাকাণ্ডের	hattakander
অনুমতি	anumoti
দেবার	debar
সাথে	shathe
জড়িত।	jorito.
</s>	</s>
(ও)	(o)
নারদ	Narad
চললো	chollo
গিরি	giri
রাজের	rajer
গৃহেতে।।	grihete.
</s>	</s>
ছায়াবাস্তব	Chayabastab
</s>	</s>
পরবর্তীতে	Porobartite
রাজ	raj
ও	o
কাকা	kaka
পুরাতাত্ত্বিক	puratattik
ত্যাগ	tyag
ও	o
স্বাভাবিক	shabhabik
জীবন	jibon
কাটিয়ে	katiye
ও	o
শেষ	shesh
জীবন	jibon
শেষ	shesh
করেন	koren
এবং	ebong
পরে	pore
(কোলকাতা)	(kolkata)
চলে	chole
যান।	jan.
</s>	</s>
আবার	Abar
কিছু	kichu
অনির্মাণযোগ্য	anirmanjoggo
কোণ	kon
যদি	jadi
দেয়া	deya
থাকে,	thake
তবে	tobe
তাদের	tader
ত্রিখন্ডিত	trikhandit
করা	kora
যায়,	jay,
যেমন ।	jemon.
</s>	</s>
মেটিয়াবুরুজের	Metiaburujer
দরবার	darbar
যন্ত্রসংগীতেও	jantrashongeeteo
তুলনাহীন।	tulonahin.
</s>	</s>
ফতেহ	Fateh
লোহানীর	Lohanir
ছোট	choto
ভাই	bhai
ফজলে	Fazle
লোহানী	Lohani
ও	o
ছোট	choto
বোন	bon
হুসনা	Husna
বানু	Banu
খানম	Khanam
হেনা।	Hena.
</s>	</s>
লাল	Lal
একজন	akjon
উর্বর	urbar
মস্তিষ্কের	mastishker
অধিকারী	odhikari
লেখক	lekhok
ছিলেন।	chilen.
</s>	</s>
২০০৪	2004
সালে	saale
রিপুয়ারীয়	Ripuyariyo
ভাষায়	bhashay
উইকিপিডিয়া	wikipedia
চালু	chalu
করার	korar
ব্যাপারে	byapare
একটি	ekti
অনুরোধ	onurodh
করা	kora
হয়েছিলো।	hoyechilo.
</s>	</s>
ভাল্ডমার	Bhandmar
রিকোভস্কি	Rikovski
(য়ান	(Yan
তেসজার)	Tesjar)
ভার্শ	Varsh
অঞ্চলের	oncholer
একজন	akjon
মাঝবয়সী	majhboyoshi
ট্যাক্সি	taxi
চালক	chalok
যিনি	jini
নিজের	nijer
স্বাধীন	shadhin
পেশা	pesha
উপভোগ	upobhog
করতো।	korto.
</s>	</s>
টুন	Tun
টুন	tun
</s>	</s>
কমিউনিটি	Community
কলেজ	college
পরিবর্তনশীল	poribortonshil
পর্যায়ে	parjaye
অন্য	onno
একটি	ekti
বিকল্প	bikalpo
প্রস্তাব	prastab
করে ।	kore.
</s>	</s>
১৯৮০	1980
সালে	saale
কাউন্টি	County
ক্যাপ	cap
পান	pan
ও	o
১৯৮৭	1987
সালে	saale
আর্থিক	arthik
সুবিধা	subhidha
লাভের	labher
খেলায়	khelay
অংশ	ongsho
নেন।	nen.
</s>	</s>
২০০৪	2004
সালে	saale
সুরাট	Surat
থেকে	theke
মুম্বই	Mumbai
ও	o
ভাবনগর	Bhabnagar
বিমান	biman
পরিচালনা	porichalona
করে	kore
ডেকান	Deccan
এয়ার।	Air.
</s>	</s>
বিশ	Bish
শতকে	shatake
১৯৮০’র	1980'r
দশক	dashak
থেকে	theke
কলের	koler
লাঙল	langol
সেই	shei
স্থান	sthan
দখল	dakhal
করায়	koray
দিনে	dine
দিনে	dine
হারিয়ে	hariye
যেতে	jete
বসেছে	bosheche
কাঠের	kather
লাঙল।	langol.
</s>	</s>
ইবনুল	Ibnul
আরাবী	arabi
</s>	</s>
১৯৬০	1960
সালে	saale
‍লুইস	Louis
দীক্ষা	dikkha
দানের	daner
কার্যক্রম	karjokrom
আরম্ভ	arambha
করেন।	koren.
</s>	</s>
আধুনিক	adhunik
কল্পকাহিনীতে	kalpokahinite
একজন	akjon
যাদুকর	jadukar
কোন	kono
অলৌকিক	aloukik
উপায়ে	upaye
তার	tar
যাদুকরী	jadukari
ক্ষমতার	khomotar
অধিকারী	odhikari
হন ।	hon.
</s>	</s>
দূরদিগন্তে	Durdigante
উঁকি	uki
</s>	</s>
কত	Koto
বছর	bachor
আগে	age
জমিদার	jomidar
বাড়িটি	bariti
নির্মাণ	nirman
করা	kora
হয়-	hoy-
এর	er
কোন	kono
সঠিক	shathik
তথ্য	tattho
জানা	jana
যায়নি।	jayni.
</s>	</s>
ঐ	Ei
মৌসুমে	mousume
বার্সেলোনার	barcelonar
সবকয়টি	shobkoyti
শিরোপাই	shiropai
হাতছাড়া	hathchara
হয়ে	hoye
যায়।	jay.
</s>	</s>
পূজার	Pujar
আগের	ager
দিন	din
চড়ক	charak
গাছটিকে	gachtike
ধুয়ে-মুছে	dhuye-muche
পরিষ্কার	porishkar
করা	kora
হয়।	hoy.
</s>	</s>
ইবনে	Ibne
উয়াইনাহ	Uainah
ইমাম	Imam
মালিকের	Maliker
"মুয়াত্তা"	"muyatta"
অনুসরণ	anusaran
করে	kare
হাদিস	hadis
সংকলন	songkolon
করেন।	koren.
</s>	</s>
তন্মধ্যে,	Tanmadhe,
ওভালে	Ovale
কেন্টের	Kenter
বিপক্ষে	bipakhe
অনুষ্ঠিত	anushtitha
খেলায়	khelay
১৩	13
উইকেট	wicket
পেয়ে	peye
দলকে	dalke
স্মরণীয়	smaraniyo
জয়	jay
এনে	ene
দেন।	den.
</s>	</s>
তিনি	Tini
সেখানে	shekhane
জেসি	Jesse
ভেলাসকুয়েজের	Velasquezer
"অন	"on
মাই	my
নি"	knee"
গানটি	ganti
পরিবেশন	paribeshan
করেন।	koren.
</s>	</s>
রৈখিক	Roikhik
ভিডিও	video
সম্পাদনা,	shompadona,
চিত্র	chitra
সম্পাদনা	shompadona
এবং	ebong
ভিডিওটেপে	videotape
শব্দ	shabdo
সংরক্ষণ	shongrokkhon
</s>	</s>
কেন্দ্রগুলোর	kendrogulor
জীবনযাত্রার	jibonjatrar
নিম্নমানও	nimnomano
সমালোচিত	shomalochito
হয়েছে।	hoyeche.
</s>	</s>
কাঠালীঘাটা	Kathalighata
</s>	</s>
কৌতুক	Koutuk
অভিনেতা	abhineta
হিসাবেও	hisabeo
তাঁর	tar
খ্যাতি	khyati
রয়েছে।	royeche.
</s>	</s>
সাধারণ	shadharon
ভাষণে	bhashane
রাজ্যাভিষেক	rajyobhishek
আজও	ajo
একটি	ekti
বৃহত্	brihot
অর্থে,	arthe
একটি	,ekti
রাজকীয়	rajokiyo
সংখ্যাগরিষ্ঠের	sankhyagoristher
সাথে	shathe
সম্পর্কযুক্ত	shomporkojukta
একটি	ekti
আনুষ্ঠানিক	anushtanik
অনুষ্ঠান	onushthan
তাতে	tate
প্রকৃত	prakrita
মুকুট	mukut
দেওয়া	Dewa
হয়	hoy
না,	na,
এই	ei
ধরনের	dhoroner
অনুষ্ঠানগুলিকে	onushthangulike
অন্যত্র	onnotra
বিনিয়োগকারী,	biniyogkari,
উদ্বোধনী	udhbodhani
বা	ba
রাজ্যাভিষেকের	rajyobhisheker
অনুষ্ঠান	onushthan
হিসাবে	hishabe
উল্লেখ	ullekh
করা	kora
যেতে	jete
পারে।	pare.
</s>	</s>
এটি	Eti
আমেরিকার	Americar
পরবর্তী	Paroborti
শীর্ষ	sirsha
মডেল	model
চক্র-১৮	chakra-18
দশম	dasham
পর্বের	parber
ফটোস্যুটের	photoshooter
স্থান	sthan
হিসাবে	hishabe
ব্যবহৃত	bebohrito
হয়।	hoy.
</s>	</s>
১২৪০	1240
খ্রিষ্টাব্দে	khristabde
সম্রাট	samrat
ওগেদেই	Ogedei
খানের	Khaner
পুত্র	putro
খোদান	Khodan
খান	Khan
প্রথম	Prothom
তিব্বত	Tibet
আক্রমণ	akramon
করেন।	koren.
</s>	</s>
এছাড়া	Echara
চীনের	Chiner
সঙ্গে	skange
বিভিন্ন	bibhinno
দেশের	desher
জল	jol
সীমার	simar
বিরধ	birodh
বর্তমান	bartoman
এই	ei
সাগরকে	shagorke
কেন্দ্র	kendro
করে।	kore.
</s>	</s>
তিন	Tin
পয়সার	poisar
পালা	pala
নাটকে	natoke
নির্দেশনা	nirdeshana
ওসঙ্গীত	osonggit
পরিচালনার	porichalonar
জন্য	jonno
তিনি	tini
সুনাম	sunam
অর্জন	arjan
করেন।	koren.
</s>	</s>
অর্থাৎ	orthat
একটি	ekti
শেল	cell
পোর্ট	port
করা	kora
একটি	ekti
শেল	cell
স্ক্রিপ্ট	script
পোর্ট	port
করার	korar
চেয়ে	cheye
সহজ।	shahaj.
</s>	</s>
এক-এক	Ek-ek
ব্যবধানে	byabodhane
সিরিজ	series
চলমান	chalaman
অবস্থায়	abosthay
ওভালে	Ovale
অ্যাশেজ	Ashes
নির্ধারণী	nirdharani
খেলার	khelar
জন্য	jonno
অসীম	ashim
সময়ের	shomoyer
টেস্টের	tester
আয়োজন	ayojon
করা	kora
হয়।	hoy.
</s>	</s>
উদেরজো	Uderjo
২০১১	2011
সালের	saaler
সেপ্টেম্বর	September
মাসে	maSe
চিত্রাঙ্কন	chitrangkan
থেকে	theke
অবসর	obosor
গ্রহণ	grohon
করেন।	koren.
</s>	</s>
মালভূমি	Malbhumi
ও	o
পর্বতময়	porbotmoy
এলাকাগুলি	elakaguli
মূলত	muloto
দক্ষিণ-পশ্চিম	dokkhin-poschim
থেকে	theke
উত্তর-পশ্চিম	uttor-poschim
বরাবর	borabor
বিস্তৃত।	bistrito.
</s>	</s>
বিভা	Bibha
চিব্বার	Chibbar
</s>	</s>
একাদশ	Ekadash
সংস্করণ	sonskoron
প্রকাশ	prokash
এবং	ebong
একটি	ekti
মার্কিন	Markin
কোম্পানি	company
কর্তৃক	kortrik
ব্রিটানিকা	Britannica
ইনকর্পোরেটেড-এর	Incorporated-er
অধিগ্রহনের	odhigrohoner
পর	por
আমেরিকান	American
পাঠকদের	pathokder
জনপ্রিয়তা	janopriyota
অর্জনের	orjoner
জন্য	jonno
বিশ্বকোষটির	bishwokoshtir
নিবন্ধের	nibondher
আকার	akar
ছোট	choto
করে	kore
বিষয়	bishoy
সংখ্যা	sonkhya
আরও	aro
বাড়ানো	barano
হয়।	hoy.
</s>	</s>
পলাতক	Polatok
অবস্থায়	obosthay
তিনি	tini
বিভিন্ন	bibhinno
সময়	shomoy
নিজস্ব	nijossho
বাহিনী	bahini
নিয়ে	niye
ঝটিকা	jhotika
আক্রমন	akramon
করেছেন	korechen
ইংরেজের	ingrejer
ওপর।	upor.
</s>	</s>
তার	Tar
বিখ্যাত	bikkhyato
একটি	ekti
গ্রন্থ	grantha
হল	holo
"আনিসুল	"Anisul
আরওয়াহ"।	Arowah"
</s>	</s>
সেতুটির	Setutir
সামনে	shamne
অসংখ্য	asonkhyo
প্রসারিত	prasarita
হাত	hat
মানুষের	manushher
অবারিত	abarito
আকাঙ্ক্ষার	akankhar
প্রতীক।	pratik.
</s>	</s>
ধারনা	Dharona
করা	kora
হয়	hoy
সে	se
সময়ের	shomoyer
ধর্মীয়	dharmiyo
বিশ্বাস	bisshas
থেকেই	thekei
এই	ei
সব	shob
চিত্র	chitra
আঁকা	aka
হয়েছিল।	hoyechilo.
</s>	</s>
এটি	Eti
অ্যান্টার্কটিকা	Antarctica
এবং	ebong
উপঅ্যান্টার্কটিকায়	upoantarctikay
নরওয়ের	Norwayer
তিনটি	tinti
উপনিবেশের	uponibesher
একটি;	ekti
বাকি	baki
দুটি	duti
হল	holo
রানী	Rani
মড	Mod
ল্যান্ড	Land
এবং	ebong
বোভেট	Bovet
দ্বীপ।	dwip.
</s>	</s>
ক্ষমতা	Khomota
ও	o
সম্মানের	shommaner
ক্ষেত্রে	khetre
অধিকারের	odhikarer
পরই	pori
তাঁর	tar
স্থান।	sthan.
</s>	</s>
বিশ্বের	Bishwer
সবচেয়ে	shobcheye
সনামধন্য	shonamdhonno
সংবাদ	shongbad
ব্যবস্থা	byabostha
তাদের	tader
ছিল,	chilo,
যাদের	jader
কাছে	kache
অনেক	onek
আন্তর্জাতিক	antorjatik
ও	o
আন্তসাংকৃতিক	antosongskritik
যোগাযোগে	jogajoge
অনেক	onek
বেশি	beshi
অভিজ্ঞতা	obhigyota
ছিল,	chilo
আর	ar
তারা	tara
সমুদ্রের	somudrer
নিচের	nicher
ক্যাবল	cable
সিস্টেমের	systemer
বেশিরভাগই	beshirbhag
নিয়ন্ত্রণ	niyontron
করত।	korto.
</s>	</s>
উমিয়া	Umiya
সম্প্রসারিত	somprosarito
হওয়ায়	howai
কেন্দ্রীয়	kendriyo
উমিয়াতে	umiyate
অ্যালিডব্যাকেন	alidbacen
নামক	namok
একটি	ekti
নতুন	notun
হাসপাতাল	hashpatal
নির্মিত	nirmito
হয়।	hoy.
</s>	</s>
সীতার	Sitar
অবস্থান	obosthan
নির্ণয়	nirnay
ও	o
উদ্ধার	uddhar
তথা	totha
লঙ্কার	lankar
যুদ্ধে	juddhe
তিনি	tini
অত্যন্ত	ottyanta
গুরুত্বপূর্ণ	guruttopurna
ভূমিকা	bhumika
গ্রহণ	grohon
করেন।	koren.
</s>	</s>
১৮৫১	1851
সালে	saale
ফ্রাংকফুর্ট	Frankfurt
আম	am
মাইনের	mainer
জাতীয়	jaytya
আইনসভাতে	ainshabhate
তিনি	tini
প্রুশিয়ার	Prusiar
প্রতিনিধিত্ব	pratinidhitto
করে	kore
আলোচনায়	alochonay
আসেন।	ashen.
</s>	</s>
আউলিয়ানগর	Auliyanagar
রেলওয়ে	railway
স্টেশন	station
হচ্ছে	hocche
বাংলাদেশের	Bangladesher
ময়মনসিংহ	Mymensingh
বিভাগের	bibhager
ময়মনসিংহ	Mymensingh
জেলার	jelar
ত্রিশাল	trishal
উপজেলায়	upojelay
অবস্থিত	abosthito
একটি	ekti
রেলওয়ে	railway
স্টেশন।	station.
</s>	</s>
এটি	Eti
ময়মনসিংহ	moimonsingh
সেনানিবাসের	senanibaser
অভ্যন্তরে	abhantare
অবস্থিত।	abosthita.
</s>	</s>
৬৬.০০	66.00
একর	ekar
জমির	jomir
উপর	upor
প্রতিষ্ঠিত	protisthito
এই	ei
দীঘিটি	dighiti
আয়তনের	ayotaner
দিক	dik
থেকে	theke
দেশের	desher
দ্বিতীয়	ditiya
বৃহত্তম	brihattam
জলাধার	jaladhar
হিসাবে	hishabe
স্বীকৃত।	shikrito.
</s>	</s>
গত	Gato
৫০	50
বছরের	bacharer
মধ্যে	moddhe
এটি	eti
নিজদেশে	nijdeshe
অস্ট্রেলিয়া	Australia
দলের	daler
সর্ববৃহৎ	sorbobrihot
পরাজয়	porajoy
ছিল।	chilo.
</s>	</s>
ক্ষত্রিয়রা	Khatriyora
আর্য	arjya
বলে	bole
কথিত।	kathita.
</s>	</s>
এজাতীয়	Ejatiyo
বিয়েতে	biyete
দৈহিক	doihik
সম্পর্কের	shomporker
ঘটনা	ghatona
প্রায়	pray
থাকেই	thakei
না।	na.
</s>	</s>
বেদান্ত	Bedanta
দর্শনের	darshaner
মূল	mul
ভিত্তি	bhitti
উপনিষদ্‌।	uponishad.
</s>	</s>
তিন,	Tin,
চার,	char,
পাঁচ,	panch,
বা	ba
সাতজন	satjon
মিলেও	mileo
খেলা	khela
যায়।	jay.
</s>	</s>
ফলস	False
ফ্ল্যাগ	flag
</s>	</s>
শুটিং-এ	Shooting-e
তার	tar
আগ্রহ	aghra
মূলত	muloto
হয়	hoy
তার	tar
পিতা	pita
গুরুবীর	Gurubir
সিং	Singh
সন্ধুকে	Sandhuke
দেখে,	dekhe,
যিনি	jini
নিজে	nije
অলিম্পিয়ান	Olympian
এবং	ebong
অর্জুন	Arjun
পুরস্কারপ্রাপ্ত	Puroskarprapto
ছিলেন।	chilen.
</s>	</s>
তাই,	Tai
বুদ্বুদের	buddhuder
অভ্যন্তর	abhyantar
নিম্ন	nimno
শক্তির।	shoktir.
</s>	</s>
বর্তমানে	bartomane
বাংলাদেশের	Bangladesher
কমিউনিস্ট	Communist
পার্টির	partyr
পলিটব্যুরোর	politburor
সদস্য।	shadashyo.
</s>	</s>
শালডিহা	Shaldiha
কলেজ	College
বিশ্ববিদ্যালয়	bishwabidalay
মঞ্জুরি	manjuri
কমিশন	commision
(ইউজিসি)	(UGC)
কর্তৃক	kortrik
স্বীকৃত।	shikrito.
</s>	</s>
কোর্টে	Courte
অবস্থান	obosthan
করে	kore
বুদ্ধিমত্তা	budhimata
প্রয়োগে	prayoge
পয়েন্ট	point
সংগ্রহের	sangraher
জন্য	jonno
পরিচিত	parichito
হয়ে	hoye
আছেন।	achen.
</s>	</s>
এগারো	Egaro
বছর	bachor
বয়স	boyoshh
থেকে	theke
ওয়ানটেজ	Wantage
রোডে	Roade
বসবাস	boshobash
করছেন	korchen
তিনি।	tini.
</s>	</s>
প্রাথমিক	Prathomik
বিদ্যালয়	Bidyaloy
</s>	</s>
আনোয়ারা	Anowara
সৈয়দ	Sayed
হক	Hoque
(জন্ম	(jonmo
৫	5
নভেম্বর,	November,
১৯৪০)	1940)
হলেন	holen
একজন	akjon
খ্যাতনামা	khyatonama
বাংলাদেশী	Bangladeshi
মনোরোগ	manorog
বিশেষজ্ঞ,	bisheshoggo,
অধ্যাপক	addhyapak
ও	o
কথাসাহিত্যিক।	kothasahittik.
</s>	</s>
গিভ	Give
মি	me
ইওর	your
এভরিথিং	everything
(গান)	(gan)
</s>	</s>
পারস্পরিক	Paromporik
সম্মতি	shampotti
</s>	</s>
তার	Tar
পুতুলটিকে	putultike
চাপলে	chaple
পিঁক	pik
পিঁক	pik
শব্দ	sabda
হয়	hoy
এবং	ebong
এই	ei
শব্দ	sabda
তার	tar
কাছে	kache
আনন্দদায়ক	anandadayok
বলে	bole
সে	se
বার	bar
বার	bar
পুতুলটিতে	putultite
চাপ	chap
দিতেই	ditei
থাকে,	thake,
চাপ	chap
দিতেই	ditei
থাকে।	thake.
</s>	</s>
সেল্টা	Selta
ভিগোর	Vigor
বিপক্ষে	bippakhe
খেলার	khelar
পর	por
সংবাদ	shongbad
সম্মেলনে	sanmelone
তিনি	tini
বলেন,	bolen
