අඟහරුගේ	angaharuge	3
අඟහරුවාදා	angaharuvada	3
අඟුරු	anguru	3
අචල	acala	1
අචල	achala	2
අච්චු	accu	1
අච්චු	achchu	2
අච්චුව	achchuva	2
අච්චුව	achchuwa	1
අච්චුවක්	achchuvak	2
අච්චුවක්	achchuwak	1
අච්චුවේ	accuve	1
අච්චුවේ	achchuve	2
අචාර්ය	acarya	2
අචාර්ය	acharya	1
අජටාකාශ	ajatakaasha	1
අජටාකාශ	ajatakasa	1
අජටාකාශ	ajatakasha	2
අජටාකාශගාමියා	ajatakasagamiya	3
අජන්ත	ajanta	2
අජන්ත	ajantha	1
අජන්තා	ajanta	2
අජන්තා	ajantha	1
අජන්තාවේ	ajantave	2
අජන්තාවේ	ajanthave	1
අජාන්	ajan	3
අජාසත්	ajasat	2
අජාසත්	ajasath	1
අජාසත්ත	ajasaththa	2
අජාසත්ත	ajasatta	1
අජිත්	ajit	1
අජිත්	ajith	2
අජීවී	ajivi	3
අඥාත	agnata	2
අඥාත	agnatha	1
අඥාන	agnaana	1
අඥාන	agnana	1
අඥාන	angyaana	1
අට	ata	3
අටක	ataka	3
අටකට	atakata	3
අටක්	atak	3
අටකින්	atakin	3
අටට	atata	3
අටදාගේ	atadage	3
අටදෙනකු	atadenaku	2
අටදෙනකු	atadeneku	1
අටපට්ටම්	atapattam	3
අටපිරිකර	atapirikara	3
අටමස්ථානාධිපති	atamasthaanaadhipathi	1
අටමස්ථානාධිපති	atamasthanadhipati	1
අටමස්ථානාධිපති	atamasthanadipathi	1
අටවන	atavana	2
අටවන	atawana	1
අටවනු	atavanu	3
අටවා	atava	3
අටසිල්	atasil	3
අටළොස්	atalos	3
අට්ටාල	attala	3
අට්ඨ	attha	3
අට්ඨකථා	atthakatha	3
අටියෙන්	atiyen	3
අටු	atu	3
අටුව	atuva	3
අටුව	atuwa	1
අටුවා	atuva	2
අටුවා	atuvaa	1
අටුවා	atuwaa	1
අටෙන්	aten	3
අටේ	ate	3
අඩ	ada	3
අඩංගු	adanggu	1
අඩංගු	adangu	2
අඩංගුය	adangguya	1
අඩංගුය	adanguya	2
අඩංගුව	adangguva	1
අඩංගුව	adangguwa	1
අඩංගුව	adanguva	2
අඩංගුවට	adangguvata	1
අඩංගුවට	adangguwata	1
අඩංගුවට	adanguvata	2
අඩංගුවේ	adangguve	1
අඩංගුවේ	adangguwe	1
අඩංගුවේ	adanguve	2
අඩක	adaka	3
අඩකට	adakata	3
අඩක්	adak	3
අඩපණ	adapana	3
අඩපන	adapana	3
අඩවන්	adavan	1
අඩවන්	adawan	1
අඩවන්	adhavan	1
අඩවි	adavi	2
අඩවි	adawi	1
අඩවිත්	adavit	1
අඩවිත්	adavith	1
අඩවිත්	adawith	1
අඩවිය	adaviya	3
අඩවිය	adawiya	1
අඩවියක	adaviyaka	2
අඩවියක	adawiyaka	1
අඩවියක්	adaviyak	3
අඩවියකි	adaviyaki	3
අඩවියට	adaviyata	2
අඩවියට	adawiyata	1
අඩවියත්	adaviyat	1
අඩවියත්	adaviyath	1
අඩවියත්	adawiyath	1
අඩවියද	adaviyada	1
අඩවියද	adaviyadha	1
අඩවියද	adawiyada	1
අඩවියෙහි	adaviyehi	3
අඩවියේ	adaviye	3
අඩවිවල	adavivala	2
අඩවිවල	adawilwala	1
අඩාල	adaala	1
අඩාල	adala	2
අඩි	adi	3
අඩිතාලම	aditalama	1
අඩිතාලම	adithalama	2
අඩිතාලමක්	aditalamak	1
අඩිතාලමක්	adithaalamak	1
අඩිතාලමක්	adithalamak	1
අඩිපාරේ	adipare	3
අඩිය	adiya	3
අඩියක්	adiyak	3
අඩු	adu	3
අඩුකම	adukama	3
අඩුකර	adukara	3
අඩුකිරීම	adukireema	1
අඩුකිරීම	adukirima	2
අඩුකිරීමට	adukireemata	1
අඩුකිරීමට	adukirimata	2
අඩුම	aduma	3
අඩුමිලට	adumilata	3
අඩුය	aduya	3
අඩුයි	aduyi	3
අඩුව	aduva	3
අඩුවක්	aduvak	2
අඩුවක්	aduwak	1
අඩුවන	aduvana	2
අඩුවන	aduwana	1
අඩුවනු	aduvanu	2
අඩුවනු	aduwanu	1
අඩුවිය	aduviya	2
අඩුවිය	aduwiya	1
අඩුවී	aduvi	2
අඩුවී	aduwee	1
අඩුවූ	aduvu	2
අඩුවූ	aduwoo	1
අඩුවෙන්	aduven	2
අඩුවෙන්	aduwen	1
අඩුවෙන්ම	aduvenma	3
අඩුවෙනි	aduveni	3
අඩුවේ	aduve	2
අඩුවේ	aduwe	1
අණ	ana	3
අණකර	anakara	3
අණදීම	anadeema	1
අණදීම	anadima	2
අණදෙන	anadena	3
අණපනත්	anapanat	2
අණපනත්	anapanath	1
අණසක	anasaka	3
අණසකට	anasakata	3
අණ්ඩ	anda	3
අණ්ඩජ	andaja	3
අණ්ඩාකාර	andakara	3
අණු	anu	3
අණුක	anuka	3
අණුව	anuva	2
අණුව	anuwa	1
අණුවක	anuvaka	3
අණුවක්	anuvak	3
අණුවල	anuvala	3
අණුවලට	anuvalata	3
අණුවේ	anuve	3
අඬු	adu	1
අඬු	andu	2
අතට	athata	3
අතත්‍ය	athathya	3
අතථ්‍ය	athathya	3
අතපත්තු	athapaththu	3
අතපසු	athapasu	3
අතපසුවීම	atapasuvima	1
අතපසුවීම	athapasuvima	2
අතපොත්	athapot	1
අතපොත්	athapoth	2
අතර	athara	3
අතරක්	atharak	3
අතරට	atharata	3
අතරත්	atharath	3
අතරතුර	atharathura	3
අතරතුරදී	atharathuradi	3
අතරතුරය	atharathuraya	3
අතරතුරේ	atharathure	3
අතරද	atharada	3
අතරදී	atharadi	3
අතරම	atharama	3
අතරමං	atharamam	3
අතරමග	atharamaga	3
අතරමඟ	atharamanga	3
අතරමඟදී	atharamangadi	3
අතරය	atharaya	3
අතරයි	atharai	1
අතරයි	atharayi	2
අතරවාරයේ	atharavaraye	2
අතරවාරයේ	atharawaraye	1
අතරින්	atharin	3
අතරින්ම	atharinma	3
අතරෙන්	ataren	1
අතරෙන්	atharen	2
අතරෙහි	atarehi	1
අතරෙහි	atharehi	2
අතරේ	atare	1
අතරේ	athare	2
අතලොස්සකි	athalossaki	3
අතවර	athavara	2
අතවර	athawara	1
අත්	ath	3
අත්අඩංගුවට	atadamguvata	1
අත්අඩංගුවට	athadamguvata	2
අත්අඩංගුවෙන්	atadamguven	1
අත්අඩංගුවෙන්	athadamguven	2
අත්අඩංගුවේ	atadamguve	1
අත්අඩංගුවේ	athadamguve	2
අත්කම්	athkam	3
අත්කරගත්	athkaragath	2
අත්කරගත්	atkaragat	1
අත්කරගන්නා	athkaraganna	2
අත්කරගන්නා	atkaraganna	1
අත්ත	aththa	3
අත්තනගල්ල	aththanagalla	2
අත්තනගල්ල	attanagalla	1
අත්තනායක	aththanayaka	3
අත්තනෝමතික	aththanomathika	3
අත්තම්මා	aththamma	3
අත්තා	aththa	3
අත්තානං	aththanam	1
අත්තානං	aththanan	2
අත්තික්කා	aththikka	3
අත්තිවාරම	aththivarama	2
අත්තිවාරම	aththiwarama	1
අත්තිවාරම	atthiwarama	1
අත්තිවාරමක්	aththivaramak	1
අත්තිවාරමක්	aththiwaramak	1
අත්තිවාරමක්	atthiwaramak	1
අත්තිවාරම්	aththivaram	2
අත්තිවාරම්	aththiwaram	1
අත්තිවාරම්	atthiwaram	1
අත්තේ	aththe	2
අත්තේ	atthe	1
අත්ථි	aththi	2
අත්ථි	atthi	1
අත්දුටු	athdutu	3
අත්දෙක	athdeka	3
අත්පත්	athpath	3
අත්පත්‍රිකා	athpathrika	2
අත්පත්‍රිකා	atpatrika	1
අත්පිටපත්	athpitapath	3
අත්පොත්	athpoth	3
අත්පොළසන්	athpolasan	2
අත්පොළසන්	atpolasan	1
අත්ල	athla	2
අත්ල	atla	1
අත්ලන්තික්	athlanthik	1
අත්ලන්තික්	atlantic	2
අත්ලාන්තික්	atlantic	2
අත්ලාන්තික්	atlantik	1
අත්ලේ	athle	2
අත්ලේ	atle	1
අත්වන	athvana	2
අත්වන	atwana	1
අත්වල	athvala	2
අත්වල	atvala	1
අත්වලට	athvalata	2
අත්වලට	atvalata	1
අත්විය	athviya	3
අත්සන	athsana	3
අත්සන්	athsan	3
අත්හදා	athhada	2
අත්හදා	athhadha	1
අත්හරින	atharina	1
අත්හරින	athharina	2
අත්හල	athala	1
අත්හල	athhala	2
අත්හළ	athala	1
අත්හළ	athhala	2
අත්හිටුවීමට	athhituweemata	1
අත්හිටුවීමට	athituvimata	2
අත්‍යන්ත	athyantha	3
අත්‍යන්තයෙහිදී	athyanthayehidee	2
අත්‍යන්තයෙහිදී	athyanthayehidi	1
අත්‍යන්තයේදී	athyanthayedee	2
අත්‍යන්තයේදී	athyanthayedi	1
අත්‍යවශය	athyavasaya	1
අත්‍යවශය	athyawashaya	1
අත්‍යවශය	athyawashya	1
අත්‍යවශ්‍ය	athyavasya	1
අත්‍යවශ්‍ය	athyawashya	2
අත්‍යවශ්‍යය	athyavasyaya	1
අත්‍යවශ්‍යය	athyawashyaya	2
අත්‍යවශ්‍යයෙන්ම	athyavasyayenma	1
අත්‍යවශ්‍යයෙන්ම	athyawashyayenma	2
අත්‍යුත්තර	athayuththara	1
අත්‍යුත්තර	athyaththara	1
අත්‍යුත්තර	athyuththara	1
අතාත්වික	athaathwika	1
අතාත්වික	athathvika	1
අතාත්වික	athathwika	1
අතාර්කික	atarkika	1
අතාර්කික	atharkika	2
අති	athi	3
අතිඋතුම්	athiuthum	3
අතිඋද්ධමනය	athiuddhamanaya	3
අතික්‍රමණය	athikramanaya	2
අතික්‍රමණය	atikramanaya	1
අතිගරු	athigaru	3
අතිතයේ	athithaye	3
අතිනත	athinatha	3
අතිනි	athini	3
අතිපිහිත	athipihitha	3
අතිපූජ්‍ය	athipujya	2
අතිපූජ්‍ය	atipujya	1
අතිමහත්	athimahath	3
අතිමහත්ය	athimahathya	3
අතිරික්ත	athiriktha	2
අතිරික්ත	atirikta	1
අතිරික්තය	athirikthaya	2
අතිරික්තය	atiriktaya	1
අතිරික්තයක්	athirikthayak	2
අතිරික්තයක්	atiriktayak	1
අතිවිශාල	athivisala	1
අතිවිශාල	ativisala	1
අතිවිශාල	ativishaala	1
අතිවිශිෂ්ට	athivishishta	1
අතිවිශිෂ්ට	ativishishta	1
අතිවිශිෂ්ට	ativisista	1
අතිශය	athishaya	1
අතිශය	atisaya	1
අතිශය	atishaya	1
අතිශයින්	ateeshayin	1
අතිශයින්	athishayin	1
අතිශයින්	atisayin	1
අතිශයින්ම	athishayinma	1
අතිශයින්ම	atisayinma	1
අතිශයින්ම	atishainma	1
අතිශයෝක්තියක්	atisayoktiyak	2
අතිශයෝක්තියක්	atishayoktiyak	1
අතිසාර්ථක	athisarthaka	1
අතිසාර්ථක	atisaartaka	1
අතිසාර්ථක	atisarthaka	1
අතීතය	ateetaya	1
අතීතය	atitaya	2
අතීතයකට	atitayakata	3
අතීතයට	atitayata	3
අතීතයෙහි	atitayehi	3
අතීතයේ	atitaye	3
අතීතයේදී	atitayedi	3
අතීසාර	atisara	3
අතීසාරය	atisaraya	3
අතු	athu	1
අතු	atu	2
අතුකෝරල	atukorala	3
අතුරා	athura	1
අතුරා	atura	2
අතුරුදන්	athurudan	1
අතුරුදන්	aturudan	2
අතුරුදහන්	athurudahan	1
අතුරුදහන්	aturudahan	2
අතුරුපස	athurupasa	1
අතුරුපස	aturupasa	2
අතුරුඵල	athuruphala	1
අතුරුඵල	aturupala	1
අතුරුඵල	aturuphala	1
අතුරුඵලයක්	aturupalayak	1
අතුරුඵලයක්	aturuphalayak	2
අතුරුමුහුණත්	athurumuhunath	1
අතුරුමුහුණත්	aturumuhunat	2
අතුරෙන්	athuren	1
අතුරෙන්	aturen	2
අතුරෙහි	athurehi	1
අතුරෙහි	aturehi	2
අතුල	athula	1
අතුල	atula	2
අතුවල	athuvala	1
අතුවල	athuwala	1
අතුවල	atuvala	1
අතෘප්තිය	atrptiya	2
අතෘප්තිය	atrupthiya	1
අතෘප්තියට	athrupthiyata	1
අතෘප්තියට	atrptiyata	1
අතෘප්තියට	atrupthiyata	1
අද	ada	3
අදක්ෂ	adaksa	1
අදක්ෂ	adaksha	2
අදත්	adat	1
අදත්	adath	2
අදද	adada	3
අදරින්	adarin	3
අදවන	adavana	3
අදහන	adahana	3
අදහන්නේ	adahanne	3
අදහමින්	adahamin	3
අදහයි	adahayi	3
අදහස	adahasa	3
අදහසක්	adahasak	3
අදහසකි	adahasaki	3
අදහසට	adahasata	3
අදහසය	adahasaya	3
අදහසයි	adahasayi	3
අදහස්	adahas	3
අදහස්ය	adahasya	3
අදහස්වල	adahasvala	3
අදහස්වලට	adahasvalata	3
අදහස්වලින්	adahasvalin	3
අදහසින්	adahasin	3
අදහසේ	adahase	3
අදහා	adaha	3
අද්දරට	addarata	3
අද්දරාරච්චි	addararacci	1
අද්දරාරච්චි	addararachchi	2
අද්භූත	adbhuta	1
අද්භූත	adbhutha	2
අද්භූතජනක	adbhutajanaka	1
අද්භූතජනක	adbhuthajanaka	2
අද්මිරාල්	admiral	3
අද්වීතිය	advithiya	2
අද්වීතිය	advitiya	1
අදාල	adala	3
අදාලය	adalaya	3
අදාලව	adalava	3
අදාළ	adala	3
අදාළව	adalava	3
අදිකාරම්	adikaaram	1
අදිකාරම්	adikaram	2
අදින	adina	3
අදින්	adin	3
අදිමදි	adimadi	3
අදියර	adiyara	3
අදියරක්	adiyarak	3
අදියරයි	adiyaraai	1
අදියරයි	adiyarayi	2
අදියරේ	adiyare	3
අදියරේදී	adiyaredee	1
අදියරේදී	adiyaredi	2
අදිරය	adiraya	3
අදිශ	adisa	1
අදිශ	adisha	2
අදීන	adeena	1
අදීන	adina	2
අදෘශ්‍යමාන	adrshyamana	1
අදෘශ්‍යමාන	adrsyamana	1
අදෘශ්‍යමාන	adrushyamaana	1
අදෘෂ්‍යමාන	adrshyamana	1
අදෘෂ්‍යමාන	adrsyamana	1
අදෘෂ්‍යමාන	adrushyamaana	1
අධයනය	adayanaya	1
අධයනය	adhayanaya	2
අධර	adara	1
අධර	adhara	2
අධර්මිෂ්ට	adarmishta	1
අධර්මිෂ්ට	adharmista	2
අධර්මිෂ්ඨ	adarmishta	1
අධර්මිෂ්ඨ	adharmistha	2
අධ්‍යක්ෂ	adhyaksa	1
අධ්‍යක්ෂ	adhyaksha	1
අධ්‍යක්ෂ	adiyaksha	1
අධ්‍යක්ෂක	adhyaksaka	1
අධ්‍යක්ෂක	adhyakshaka	1
අධ්‍යක්ෂක	adyakshaka	1
අධ්‍යක්ෂකගේ	adhyaksakage	1
අධ්‍යක්ෂකගේ	adhyakshakage	1
අධ්‍යක්ෂකගේ	adyakshakage	1
අධ්‍යක්ෂකවරයා	adhyaksakavaraya	1
අධ්‍යක්ෂකවරයා	adhyakshakavaraya	1
අධ්‍යක්ෂකවරයා	adyakshakavarayaa	1
අධ්‍යක්ෂකවරයෙකු	adhyaksakavarayeku	1
අධ්‍යක්ෂකවරයෙකු	adhyakshakavarayeku	1
අධ්‍යක්ෂකවරයෙකු	adyakshakavarayeku	1
අධ්‍යක්ෂකවරුන්	adhyaksakavarun	1
අධ්‍යක්ෂකවරුන්	adhyakshakavarun	1
අධ්‍යක්ෂකවරුන්	adyakshakavarun	1
අධ්‍යක්ෂණ	adhyaksana	1
අධ්‍යක්ෂණ	adhyakshana	1
අධ්‍යක්ෂණ	adyakshana	1
අධ්‍යක්ෂණය	adhyaksanaya	1
අධ්‍යක්ෂණය	adhyakshanaya	1
අධ්‍යක්ෂණය	adyakshanaya	1
අධ්‍යක්ෂණයට	adhyaksanayata	1
අධ්‍යක්ෂණයට	adhyakshanayata	1
අධ්‍යක්ෂණයට	adyakshanayata	1
අධ්‍යක්ෂවරයාය	adhyaksavarayaya	2
අධ්‍යක්ෂවරයාය	adhyakshavarayaya	2
අධ්‍යක්ෂවරයෙකු	adhyaksavarayeku	1
අධ්‍යක්ෂවරයෙකු	adhyakshavarayeku	1
අධ්‍යක්ෂවරයෙකු	adyakshavarayeku	1
අධ්‍යක්ෂවරුන්	adhyaksavarun	1
අධ්‍යක්ෂවරුන්	adhyakshavarun	1
අධ්‍යක්ෂවරුන්	adyakshavarun	1
අධ්‍යන	adhyana	3
අධ්‍යනය	adhyanaya	3
අධ්‍යනයක්	adhyanayak	3
අධ්‍යනයට	adhyanayata	3
අධ්‍යනයන්	adhyanayan	2
අධ්‍යනයන්	adyanayan	1
අධ්‍යනයේ	adhyanaye	2
අධ්‍යනයේ	adyanaye	1
අධ්‍යනාංශය	adhyanamshaya	1
අධ්‍යනාංශය	adhyanansaya	1
අධ්‍යනාංශය	adyanaanshaya	1
අධ්‍යයන	adhyayana	2
අධ්‍යයන	adyayana	1
අධ්‍යයනය	adhyayanaya	3
අධ්‍යයනයක	adhyayanayaka	3
අධ්‍යයනයකට	adhyayanayakata	2
අධ්‍යයනයකට	adyayanayakata	1
අධ්‍යයනයකදී	adhyayanayakadi	2
අධ්‍යයනයකදී	adyayanayakadee	1
අධ්‍යයනයක්	adhyayanayak	2
අධ්‍යයනයක්	adyayanayak	1
අධ්‍යයනයකින්	adhyayanayakin	3
අධ්‍යයනයට	adhyayanayata	3
අධ්‍යයනයන්	adhyayanayan	3
අධ්‍යයනයන්ට	adhyayanayanta	3
අධ්‍යයනයයි	adhyayanayayi	3
අධ්‍යයනයෙන්	adhyayanayen	3
අධ්‍යයනයෙහි	adhyayanayehi	3
අධ්‍යයනයේ	adhyayanaye	3
අධ්‍යයනායතනය	adhyayanayatanaya	3
අධ්‍යාත්ම	adhyathma	1
අධ්‍යාත්ම	adhyatma	2
අධ්‍යාත්මික	adhyathmika	1
අධ්‍යාත්මික	adhyatmika	2
අධ්‍යාපන	adhyapana	3
අධ්‍යාපනය	adhyapanaya	2
අධ්‍යාපනය	adyapanaya	1
අධ්‍යාපනයක්	adhyapanayak	3
අධ්‍යාපනයට	adhyapanayata	3
අධ්‍යාපනයයි	adhyapanayayi	3
අධ්‍යාපනයෙන්	adhyapanayen	3
අධ්‍යාපනයෙහි	adhyapanayehi	3
අධ්‍යාපනයේ	adhyapanaye	3
අධ්‍යාපනික	adhyapanika	2
අධ්‍යාපනික	adyapanika	1
අධාරයෙන්	adharayen	3
අධි	adhi	3
අධික	adhika	3
අධිකතම	adhikatama	1
අධිකතම	adhikathama	2
අධිකය	adhikaya	3
අධිකයි	adhikai	1
අධිකයි	adhikayi	2
අධිකරණ	adhikarana	3
අධිකරණමය	adhikaranamaya	3
අධිකරණය	adhikaranaya	3
අධිකරණයක්	adhikaranayak	3
අධිකරණයට	adhikaranayata	3
අධිකරණයන්	adhikaranayan	3
අධිකරණයෙහි	adhikaranayehi	3
අධිකරණයේ	adhikaranaye	3
අධිකව	adhikava	2
අධිකව	adhikawa	1
අධිකවීම	adhikavima	2
අධිකවීම	adhikaweema	1
අධික්ෂණය	adhiksanaya	1
අධික්ෂණය	adhikshanaya	2
අධිකාරිය	adhikariya	2
අධිකාරිය	adikariya	1
අධිකාරියට	adhikariyata	2
අධිකාරියට	adikariyata	1
අධිකාරියේ	adhikariye	3
අධිකාරී	adhikari	3
අධිකාරීන්	adhikarin	3
