పోటీలో విభిన్నమైన, సంక్లిష్టమైన పాటలు పాడటం ద్వారా తన గాన ప్రతిభతో అందరినీ మెప్పించింది ఆర్య.	12	poteelo vibhinnamaina, sanklishtamaina paatalu paadatam dwaaraa thana gaana prathibhatho andharinii meppinchindi Aarya.	12	
ఈ ఉల్బక ద్రవాన్ని బయటికి తీసి కొన్ని పరీక్షలు జరపడం వలన పిండం యొక్క ఆరోగ్య స్థితిగతులు తెలుస్తాయి.	14	ee vulbhaka dravaanni bayatiki theesi konni pareekshalu garapadam balana pindam yokka aarogya sthithigathulu thelisthaayi.	14	
ఉలేమాలు అయిన అల్-ఘజాలి, ఇబ్న్ కసీర్, ఇబ్న్ మాజా, ముహమ్మద్ అల్-బుఖారి మొదలగువారు విశదీకరించారు.	11	vulemaalu ayina al-ghazali, ibn kaseer, ibn majah, muhammad al-bukhari modhalaguvaaru vishadeekarincharu.	11	
బొరియల్లాంటివి ఏర్పరచి వాటిలో గుడ్లు పెడుతుంది.	5	boriyellaantivi yerparachi vaatilo gudlu peduthindhi.	5	
కవిరాజు విజయం రూపకం రాశారు.	4	Kaviraaju vihayam roopakam raashaaru.	4	
రాళ్ళపల్లి	1	Rallapalli	1	
ఆయన కళారూపాలపై ఎలక్ట్రోప్లేటింగ్ విధానం ద్వారా వివిధ లోహాలను పూత పూసే విధానం గూర్చి 1841లో మొదటి పేటెంటు హక్కును పొందాడు.	16	aayana kalaaroopaalapai electroplating vidhaanam dwaaraa vividha lohaalanu pootha poosi vidhaanam goorchi 1841lo modhati patentu hakkunu pondhaaru.	16	
కానీ అక్కడ అతని పరిస్ధితి ఇంకా ప్రమాదకరంగా తయారైంది.	7	kaani akkada athani paristhithi inkaa pramaadhanga thayaaraindhi.	7	
ఏకైకమక్షరమ్ ప్రోక్తమ్ పుంసామ్ మహా పాతక నాశనమ్	6	ekaikamaksharam proktham pumsaam maha paathaka naasanam	6	
ప్రజలకు బ్యాంకింగ్, బీమా, పించను, నగదు బదిలీ మరియు రుణ సదుపాయం వంటి అనేక ఆర్థిక సేవలను తక్కువ ధరకే అందించటమే ఈ పథకం యొక్క లక్ష్యం.	20	prajalaku banking, bheema, pension, nagadhu badhilee mariyu runa sadhupaayam vanti aneka aarthika sevalanu thakkuva dharake andhincharame ee pathakam yokka lakshyam.	20	
నోరు పొడిబారడం (జెరోస్టోమియా), కళ్ళు పొడిబారడం(జెరోఫ్థాల్మియా{/1)} కాల వ్యవధిలో దీర్ఘకాలిక సమస్యలుగా మారి తీవ్రమై రోగి జీవిత మన్నికను తగ్గిస్తాయి.	15	noru podibaaradam (xerostomia), kallu podibaaradam(xerophthalmia{/1)} kaala vyavadhilo deerghakaalika samsyalugaa maari teevramai rogi geevitha mannikanu thaggisthaayi.	15	
ఘన్‌పూర్ (వనపర్తి) - వనపర్తి జిల్లా, ఘన్‌పూర్ మండలానికి చెందిన గ్రామం, ఘన్‌పూర్ అనే పేరుగల మండలానికి కేంద్రం.	14	Ghanpur (Wanaparthy) - Wanaparthy jilla, Ghanpur mandalaaniki chendina graamam, Ghanpur ane perugala mandalaaniki kendram.	14	
ఒకే రకానికి చెందిన వృక్షరకం విభిన్నమైన వాతావరణాల్లో పెరిగినట్టైతే అది పూర్తిగా భిన్నమైన రుచిని కలిగిన ఫలాలను ఉత్పత్తి చేస్తుంది.	15	oke rakaaniki chendina vruksharakam vibhinnamaina vaataavaranaallo periginattaitae adi poortigaa bhinnamaina ruchini kaligina phalaalanu utpatti chaestundi.	15	
ఊకదంపుడు ఉపన్యాసాలు అసలే ఉండవు.	4	ookadampudu upanyaasaalu asalae vundavu.	4	
ఉద్యోగ సంఘాల జాబితా	3	vudyoga sanghaala jaabitaa	3	
ఆ హోటలును మూసివేసినారు.	3	aa hotelunu moosivaesinaaru.	3	
ఈ పీపాను స్టీలు మరియు ఫైబర్ గ్లాసుతో తయారు చేసి దానికి తొడుగులు తయారు చేసి వాటిని స్టీలు బెల్టులతో బంధించాడు.	16	ee peepaanu steelu mariyu fiber glaasuto tayaaru chesi daaniki todugulu tayaaru chesi vaatini steelu beltulato bandhinchaadu.	16	
మాలెబోర్‌గావ్	1	Maleborgav	1	
విచిత్ర స్వప్నము	2	vichitra svapnamu	2	
అలసట ఎక్కువైతే...... తనపైనున్న గుడ్డ కూడా బరువని పిస్తుందని అర్థము.	8	alasata ekkuvaite...... tanapainunna gudda koodaa baruvani pistundani arthamu.	8	
వీరి సొంత ఊరు పుణేలో చాలా నాటక సంస్థలతో కలసి పనిచేసింది.	9	veeri sonta vooru Punelo chaalaa naataka samsthalato kalasi panichesindi.	9	
లిథియం ఐయాన్ బ్యాటరీలు అధిక ఉష్ణోగ్రతల పరిస్థులలో చార్జ్ చేయటానికి సున్నితంగా ఉంటాయి.	10	Lithium ion batterylu adhika ushnogratala paristhithulalo charge cheyataaniki sunnitangaa vuntaayi.	10	లిథియం ఐయాన్ బ్యాటరీలు అధిక ఉష్ణోగ్రతల పరిస్థితులలో చార్జ్ చేయటానికి సున్నితంగా ఉంటాయి.
రోగి దేవోభవ	2	rogi devobhava	2	
మృగము దొరకలేదు.	2	mrugamu dorakaledu.	2	
అన్నపూర్ణ	1	annapoorna	1	
ఫోటోగ్రఫీ: శ్రీరాం	2	photography: Sreeraam	2	
సూర్యప్రభుడు దివ్యతూణీరమును సాధించుట	3	sooryaprabhudu divyathooneeramunu saadhinchuta	3	
బర్థన్, భారత దేశంలోని ప్రాచీన రాజకీయపార్టీ అయిన భారత కమ్యూనిస్టు పార్టీ జనరల్ సెక్రటరీ గా పనిచేసారు.	13	barthan, Bhaarata desamloni praacheena raajakeeyaparty ayina Bhaarata communistu party general secretary gaa panichaesaaru.	13	
రాష్ట్రేతర ప్రాంతాలనుండి ప్రముఖ నాటకసమాజాలను ఆహ్వానించి వారిచే ప్రదర్శనలు ఇప్పించేది.	8	raashtretara praantaalanundi pramukha naatakasamaagaalanu aahvaaninchi vaariche pradarsanalu ippinchedi.	8	
పుణ్యము చేసినవాఁడును ఆ పుణ్యమునకు అనురూపమైన ఫలమును అనుభవించుటకుఁగాను జన్మము ఒక్కటి ఎత్తవలయు.	10	punyamu chesinavaadunu aa punyamunaku anuroopamaina phalamunu anubhavinchutakugaanu janmamu okkati yettavalayu.	10	
ఆస్టిన్ లో వున్నప్పుడు ఒక సిగార్ స్టోర్ లోనూ, మందుల షాప్ లోనూ, రియల్ ఎస్టేట్ ఆఫీస్ లోనూ పనిచేశారు.	15	Austin lo vunnappudu oka cigar store lonoo, mandula shop lonoo, real estate office lonoo panichesaaru.	15	
కుందూ నది మరియు ఇతర వాగుల రూపంలో జలవనరులు పుష్కలంగా ఉన్నప్పటికీ గత కొంత కాలంగా నెలకొన్న వర్షాభావం వల్ల కరువు పరిస్థితులు ఏర్పడ్డాయి.	18	kundhoo nadi mariyu itara vaagula roopamlo galavanarulu pushkalangaa unnappatikee gatha konta kaalangaa nelakonna varshaabhaavam valla karuvu paristhitulu yerpaddaayi.	18	
ఆర్కిటెక్చర్ కూడా కొంతకాలం చదివాడు.	4	architecture koodaa kontakaalam chadivaadu.	4	
వాణి పత్రిక సహాయ సంపాదకులుగా పనిచేశారు.	5	vaani patrika sahaaya sampaadakulugaa panichaesaaru.	5	
బాల కార్మికులు అనే పదం రోజువారీ మరియు నిరంతర శ్రామికులుగా పనిచేసే బాలలను సూచిస్తుంది.	11	baala kaarmikulu ane padam rojuvaaree mariyu nirantara sraamikulugaa panichese baalalanu soochistundi.	11	
తరువాత కర్ణుడికి పరశురాముడి శాపంకూడా తగిలింది.	5	taruvaata karnudiki parasuraamudi saapamkoodaa tagilindi.	5	
సూర్యకాంతం పువ్వు	2	sooryakaantam puvvu	2	
డాన్స్ బేబి డాన్స్ జీవితమొకటే చాన్స్	5	dance baby dance jeevitamokate chance	5	
వారు ఎవ్వరూ నిషిద్ధులుకారు.	3	vaaru evvaroo nishiddhulukaaru.	3	
ఇది కాక హరిద్వార్ లో గల ముఖ్యమైన శక్తి పీఠాలుగా అలరాలుతున్నవి మాయాదేవి దేవాలయం మరియు మానసదేవీ ఆలయం	14	idi kaaka Haridwar lo gala mukhyamaina sakti peetaalugaa alaraalutunnavi Maayaadevi devaalayam mariyu Manasadevi aalayam	14	
రాష్ట్రీయ ఉద్యానవనం పరిసర ప్రాంతాలలో వ్యాపారపరమైన ఆసక్తితో ఆక్రమణలు కొనసాగాయి.	8	raashtreeya udyaanavanam parisara praantaalalo vyaapaaraparamaina aasaktito aakramanalu konasaagaayi.	8	
2008 సెప్టెంబరు 17న ఏసికే మీడియా వారి వెబ్ సైట్ ప్రారంభించబడింది.	9	2008 Septemberu 17na esike media vaari web site praarambhinchabadindi.	9	
• మొబైల్ గేమ్ ప్రోగ్రామర్లు: వీరు యాండ్రాయిడ్, జె2యం.ఇ వంటి మొబైల్ గేమ్ ప్రోగ్రామింగ్ వ్రాయగలిగియుండాలి.	12	• mobile game programmerlu: veeru android, J2M.E vanti mobile game programming vraayagaligiyundaali.	12	
"దక్షిణానికి ఉత్తరం మరియు ఉత్తరానికి దక్షిణం" గా, గంగా-యమున తెహజీబ్ గా పిలవబడుతున్న తెలంగాణ రాష్ట్ర రాజధాని హైదరాబాద్ భారతదేశంలోనే ప్రసిద్ధి చెందిన నగరం.	18	"dakshinaaniki uttaram mariyu uttaraaniki dakshinam" gaa, ganga-yamuna Tehajeeb gaa pilavabadutunna Telangana raashtra raajadhaani Hyderabad Bhaaratadesamlone prasiddhi chendina nagaram.	18	
ఉదాహరణకు: ఈ వ్యాసం ఒక జాలపుట.	5	vudaaharanaku: ee vyaasam oka gaalaputa.	5	
రేపల్లెలో రాధ	2	Repallelo Raadha	2	
పుస్తకం కవరు డిజైన్ మరియు లోపలి బొమ్మలు లక్ష్మన్ ఏలే వేశాడు.	9	pustakam kavaru design mariyu lopali bommalu lakshman yele vesaadu.	9	
షీలా దీక్షిత్ ఒక పంజాబీ ఖత్రి కుటుంబంలో భారతదేశం యొక్క పంజాబ్ రాష్ట్రంలో కపుర్తలలో జన్మించారు.	12	Sheila Dixit oka Punjabee Khatri kutumbamlo Bhaaratadesam yokka Punjab raashtramlo kapurtalalo janminchaaru.	12	
ఖానఖాహ్	1	khaanakhaah	1	
ఫలితముగా ఆమె గర్భము ధరించి నవమాసములు మోసి పుత్రరత్నమును పొందెను.	8	phalitamugaa aame garbhamu dharinchi navamaasamulu mosi putraratnamunu pondenu.	8	
కల్పవృక్షము, కోరిన కోరికలు ఇచ్చే చెట్టు	5	kalpavrukshamu, korina korikalu ichche chettu	5	
ఒక పదానికి అదే అర్ధానిచ్చే మరొక పదాన్ని పర్యాయపదం అంటారు.	8	oka padaaniki adhe ardhaanichche maroka padaanni paryaayapadam antaaru.	8	
అయితే, సౌర పౌనఃపున్య వర్ణపటం ~6000 K వద్ద దాదాపు ఒక నల్లని కుడ్య వర్ణపుటం అవుతుంది మరియు భూమికి చేరుకున్న సౌర వికిరణం సిలికాన్ యొక్క పట్టీ పోచుకోలు కంటే అధిక శక్తులతో ఫోటాన్లను కలిగి ఉంటుంది.	28	ayite, saura paunahpunya varnapatam ~6000 k vadda daadaapu oka nallani kudya varnaputam avutundi mariyu bhoomiki cherukunna saura vikiranam silicon yokka pattee pochukolu kante adhika saktulato photonlanu kaligi vuntundi.	28	
మొటిమలతో బాధపడేవారు బూరుగు చెట్టుకుండే ముల్లును బాగా అరగదీసి ఆ చూర్ణాన్ని పట్టించినా కూడా ఫలితం ఉంటుంది.	13	motimalato baadhapadevaaru boorugu chettukunde mullunu baagaa aragadeesi aa choornaanni pattinchinaa koodaa phalitam vuntundi.	13	
ఛాయాగ్రహణం: ఎస్. గోపాలరెడ్డి	3	chaayaagrahanam: S. Gopalareddy	3	
ఔరంగజేబు తన సామ్రాజ్యంలో బలవంతంగా షరియా చట్టం అమలుకు తీసుకువచ్చాడు.	8	Aurangajebu tana saamraajyamlo balavantangaa shariyaa chattam amaluku teesukuvachchaadu.	8	
1885లో కోనన్ డోయల్, "టూయీ" అని పిలవబడే లూయిసా (లేక లూయిస్) హాకిన్స్ ను వివాహం చేసుకున్నాడు.	13	1885lo Conan Doyle, "Tooyee" ani pilavabade Luisaa (leka Luis) Hawkins nu vivaaham chaesukunnaadu.	13	
ఆ సమయంలో వీరు బాగా తాగి ఉంటారు.	6	aa samayamlo veeru baagaa taagi vuntaaru.	6	
ఆచార్య నాగార్జునుడు శ్రీ పర్వతం వద్ద ఏర్పాటుచేసిన ప్రపంచ విశ్వవిద్యాలయానికి అధ్యక్షుడిగా ఉన్నాడు.	10	aachaarya naagaArjunudu sree parvatam vadda yerpaatuchesina prapancha visvavidyaalayaaniki adhyakshudigaa vunnaadu.	10	
సత్యధృతి మహాతప మొనరించి ధనుర్వేదమును, వివిధాస్త్రములను సాధించెను.	6	satyadhruti mahaatapa monarinchi dhanurvedamunu, vividhaastramulanu saadhinchenu.	6	
క్విట్ ఇండియా ఉద్యమం సందర్భంగా బాపట్లలో నాళం రామచంద్రరావు, వేదాంతం వాసుదేవరావు, లక్కరాజ భార్గవి, మనోహరరావు, ఆచంట రంగనాయకులు నిర్బంధంలోకి తీసుకోబడ్డారు.	16	quit India vudyamam sandarbhangaa baapatlalo naalam Ramachandrarao, Vedantam Vasudevarao, Lakkaraja Bhargavi, Manohararao, Achanta Ranganayakulu nirbandhamloki teesukobaddaaru.	16	
బ్రాహ్మణేతర పూజారైన పోతరాజు (గ్రామదేవతల తమ్ముడిగా భావిస్తారు) మంగళ సూత్రధారణే కాకుండా గావుపట్టు అనే కార్యక్రమాన్ని కూడా నిర్వహిస్తాడు.	14	braahmanetara poogaaraina potaraaju (graamadevatala tammudigaa bhaavistaaru) mangala sootradhaarane kaakundaa gaavupattu ane kaaryakramaanni koodaa nirvahistaadu.	14	
ఇందుగపల్లి పేరుతో ఉన్న పేజీలు:	4	Indugapalli perutho vunna pegeelu:	4	
అంటరాని కులాల ప్రత్యేక ఓటింగ్ హక్కును అడ్డు కోవడానికి గాంధీ ఉపవాస దీక్ష పూని, ప్రాణాలు తీసుకుంటానని భయ పెట్టారు.	15	antaraani kulaala pratyeka voting hakkunu addu kovadaaniki Gandhi upavaasa deeksha pooni, praanaalu teesukuntaanani bhaya pettaaru.	15	
దీనినే చంద్రమాసము అంటారు.	3	deenine Chandramaasamu antaaru.	3	
ఫోటో బృందం నరిసేటి నేతృత్వంలోని ప్రదర్శన సమూహం యొక్క భాగం.	8	photo brundam nariseti netrutvamloni pradarsana samooham yokka bhaagam.	8	
ఇతనికి ఇద్దరు కుమారులు.	3	itaniki iddaru kumaarulu.	3	
క్లుయెట్ పీ బాడీ అండ్ కో.	5	Cluett P Body & Co.	5	
నాలుగు దశాబ్దాలుగా సాహిత్యంలో ఉన్న ఆయన 19 పుస్తకాలు ప్రచురించారు.	8	naalugu dasaabdaalugaa saahityamlo vunna aayana 19 pustakaalu prachurinchaaru.	8	
తెలుగు భాషలో ఒడి కి సంబంధించిన వివిధ ప్రయోగాలున్నాయి.	7	telugu bhaashalo odi ki sambandhinchina vividha prayogaalunnaayi.	7	
జోగినులకు పుట్టిన సంతానానికి సామాజిక గుర్తింపువ్వడం.	5	joginulaku puttina santaanaaniki saamaajika gurtimpivvadam.	5	గుర్తింపువ్వడం=గుర్తింపివ్వడం.
ఇతనికి కృపలానీ, ఇందిరాగాంధీ, మొరార్జీదేశాయ్, కరుణానిధి, చరణ్ సింగ్, కామరాజర్, ఎంజీఆర్, జయలలిత, ఎన్టీఆర్, వాజ్‌పేయి, అద్వానీ, మోదీ వంటి రాజకీయ నేతలతో సత్సంబంధాలున్నాయి.	18	itaniki Kripalani, Indiragandhi, Morargeedesai, Karunanidhi, Charan Singh, Kamarajar, MGR, Jayalalita, NTR, Vajpeyi, Advani, Modi vanti raajakeeya nethalatho satsambandhaalunnaayi.	18	
ఎంబెడింగ్ లీడర్‌షిప్ ఎక్స్‌లెన్స్	3	embedding leadership excellence	3	
కానీ, రిజర్వేషన్లను, అణగారిన వర్గాల హక్కులను అంగీకరించలేని సవర్ణ హిందువులు మరొక కుట్రకు తెరతీశారు.	11	kaanee, reservationlanu, anagaarina vargaala hakkulanu angeekarinchaleni savarna hinduvulu maroka kutraku terateesaaru.	11	
మొటిమలు చిన్నవి, పెద్దవి అని రెండు రకాలుగా ఉంటాయి.	7	motimalu chinnavi, peddavi ani rendu rakaalugaa vuntaayi.	7	
అనేక జాగ్రత్తలు తీసుకున్నప్పటికీ ఇక్కడ తరచూ ప్రమాదాలు సంభవిస్తున్నాయి.	7	aneka gaagrattalu teesukunnappatikee ikkada tarachoo pramaadaalu sambhavistunnaayi.	7	
అల్లు రామలింగయ్య	2	Allu Ramalingaiah	2	
టీ.ఎన్.ఎల్: ఈ రోజు చరిత్రలో	4	T.N.L: Ee roju charithralo	4	
నిరంకుశత్వం	1	nirankusatvam	1	
దీనిని తగ్గించేందుకు చాలా దేశములు కూడా సహకరిస్తున్నాయి.	6	deenini tagginchenduku chaalaa desamulu koodaa sahakaristunnaayi.	6	
నాలుగు రోజులు తర్వాత స్మాక్‌డౌన్!	4	naalugu rojulu tarvaata smackdown!	4	
లక్ష్మాపుర్ పేరుతో చాలా వ్యాసాలు ఉన్నాయి. ఆ వ్యాసాల జాబితా:	8	lakshmaapur peruto chaalaa vyaasaalu vunnaayi. aa vyaasaala jaabitaa:	8	
విశ్వవిద్యాలయం నందు విద్యను అభ్యసించిన తరువాత విద్యార్ధులకు డిగ్రీని అందచేయుటకు జరుపుకొను ఉత్సవాన్ని స్నాతకోత్సవం అంటారు .	13	visvavidyaalayam nandu vidyanu abhyasinchina taruvaata vidyaardhulaku degreeni andacheyutaku jarupukonu utsavaanni snaathakotsavam antaaru .	13	
కాని బొత్తిగ చేపలను తినని బ్రాహ్మణ కుటుంబములలో కూడా ఈ వ్యాధి వ్యాపించి యుండుట చేత ఈ సిద్ధాంతము నిలువ జాలదు.	16	kaani bottiga chepalanu tinani braahmana kutumbamulalo koodaa ee vyaadhi vyaapinchi yunduta cheta ee siddhaantamu niluva gaaladu.	16	
ఇతని తండ్రి ప్రసన్న రాఘవాచార్య ఉభయ వేదాంత పండితుడు.	7	itani tandri prasanna raaghavaachaarya ubhaya vedaanta panditudu.	7	
మొఘల్ సామ్రాజ్యంతో పోరాటాలు చేసి, కొన్నాళ్లకు సంధి ఒప్పందాలు చేసుకుని రాజపుత్రులు బ్రిటీష్ వారు దేశాన్ని విడిచిపోయే వరకూ ఉత్తర భారతదేశంలో సంస్థానాధీశులుగా ఉనికిలోనే ఉన్నారు.	19	Mughal saamraajyamto poraataalu chesi, konnaallaku sandhi voppandaalu chesukuni raajaputrulu British vaaru desaanni vidichipoye varakoo uttara Bhaaratadesamlo samsthaanaadheesulugaa unikilone vunnaaru.	19	
న్యూయార్క్ గవర్నర్ అలాంజో కార్నెల్ ఈ ఉద్యమాన్ని వ్యరేకిస్తున్న అదే సమయంలో ప్రొఫెసర్ చార్లెస్ ఎలియాట్ నార్టన్ మరియు ఓల్మ్‍స్టీడ్ ఈ ప్రజా ఉద్యమంలో ప్రధాన పాత్ర వహించారు.	21	Newyork governor Alanzo Kernel ee udyamaanni vyathirekistunna adhe samayamlo professor Charles Eliot Norton mariyu Olmsteed ee prajaa vudyamamlo pradhaana paatra vahinchaaru.	21	న్యూయార్క్ గవర్నర్ అలాంజో కార్నెల్ ఈ ఉద్యమాన్ని వ్యతిరేకిస్తున్న అదే సమయంలో ప్రొఫెసర్ చార్లెస్ ఎలియాట్ నార్టన్ మరియు ఓల్మ్‍స్టీడ్ ఈ ప్రజా ఉద్యమంలో ప్రధాన పాత్ర వహించారు.
(అయితే అది గొప్ప ఆటగాడైన డబల్యూ.జి.గ్రేస్ ది).	6	(ayite adi goppa aatagaadaina W.G.Grace The).	6	
అయితే భూములు కోల్పోయిన ఇతర భూస్వాములు ఆయనపై కక్ష పెంచుకున్నారు.	8	ayitae bhoomulu kolpoyina itara bhoosvaamulu aayanapai kaksha penchukunnaaru.	8	
భారత విభజన తరువాత వారి కుటుంబం ఢిల్లీ కి వచ్చేశారు.	8	Bhaarata vibhajana taruvaata vaari kutumbam Delhi ki vachchesaaru.	8	
ఈ ఉపగ్రహ ప్రదక్షిణలను, పనితీరును బెంగలూరులో ఉన్న స్పేస్ క్రాఫ్ట్ కంట్రోల్ కేంద్రము, దానితో నెట్‌వర్క్ అనుబంధమున్న లక్నో, మారిటస్, రష్యాలోని బేర్‌స్లాక్, ఇండోనేషియా లోని బయాక్, నార్వే లోని స్వల్బార్డ్ నెట్‌వర్కు కేంద్రాల సహకారంతో పర్యవేక్షణచేస్తుంది.	27	ee upagraha pradakshinalanu, paniteerunu Bengalurulo vunna space craft control kendramu, daanito network anubandhamunna Lucknow, Mauritius, Russialoni Bearslake, Indonesia loni Bayak, Norvey loni Svalbard networku kendraala sahakaaramto paryavekshanachestundi.	27	
అశోక్ శాస్త్రి.	2	Ashok Sastri.	2	
లోకమదేపని కోడై కూయగా పలుకక ఉందువు - రచన: తాపీ ధర్మారావు	9	lokamadepani kodai kooyagaa palukaka undhuvu - rachana: Tapi Dharmarao	9	
పరిమాణము మరియు శక్తి అనే ప్రమాణాలకు వేరు వేరు పేర్లు ఇవ్వబడినవి మరియు అవి రెండు ఒక దానితో ఒకటి సంబంధమును కలిగి ఉండి సమస్యను పరిష్కరించుటకు వేరొక చర్య అవసరము లేకుండా చేస్తున్నాయి.	25	parimaanamu mariyu sakti ane pramaanaalaku veru veru perlu ivvabadinavi mariyu avi rendu oka daanitho okati sambandhamunu kaligi vundi samasyanu parishkarinchutaku veroka charya avasaramu lekundaa chestunnaayi.	25	
షిరిడీలోని సాయిమందిరానికి సగటుమ రోజూ 20 వేల మంది సందర్శకులు వస్తారని.	9	Shiridiloni saayimandiraaniki sagatuma roju 20 vela mandi sandarsakulu vastaarani.	9	
ఎంకేపల్లి (రైకోడ్‌) - మెదక్ జిల్లాలోని రైకోడ్‌ మండలానికి చెందిన గ్రామము	9	Enkepalli (Raikod) - Medak jillaaloni Raikod mandalaaniki chendina graamamu	9	
కృత్తిమ దారాలు (ఫైబర్), స్టార్చ్ , రబ్బరులను తయారు చెయ్యడం వలన కూడా కార్బొనైల్ సల్ఫైడ్ గాఢత వాతావరణంలో పెరుగుతున్నది.	15	kruttima daaraalu (fiber), starch , rabbarulanu tayaaru cheyyadam valana koodaa carbonyle sulfide gaadhata vaataavaranamlo perugutunnadi.	15	
