هن ڪتاب جو پنجون ڇاپو، ڪرائون پرنٽنگ پريس، حيدرآباد مان 1944ع ۾ ڇپيو.	hin kitaab jo pnjoon chhapo, karaion printing press, hyderabad maan 1944 men chhapiyo.
چانھ جا مختلف قسم ٿيندا آهن جيئن دارجيلنگ، سائي چانھن, ۽ ٻيون جن جو نمونو وري مختلف ھوندو آھي جن ۾ مٺي، داڻيدار، گلن واري ۽ گاھ وانگر.	chunah jaa mukhtalif qasam thindaa ahin jian darjelng, saaie chunhan, aen biyun jin jo nmuno wari mukhtalif hondo aahe jin men mthe, dunuedar, guln ware aen gah wangur.
مٿي بيان ڪيل ”سون ڪلچر“ انهن ماڻهن جو ئي آهي، جيڪي سنڌ، بلوچستان ۽ پنجاب تائين پکڙيل هئا، ميدانن ۾ رهندا هئا.	mathe bayaan kayal "son kulchr" unhan manhun jo ie ahe, jeke Sindh, balochistan aen panaab taaen pkhdrel huwa, medaann men rahandaa huwa.
’ملهه يڌ‘ شري ڪرشن ۽ راجا ڪڻس جي وچ ۾ به ٿي، مهاڀارت ۾ ملهه جو ٻيو ذڪر شري ڪرشن ۽ راجا جامنت جي وچ ۾ مقابلي جي حوالي سان ملي ٿو.	milhh edh' shre karshn aen raajaa knrs je wich men bi thi, mahabharat men milhh jo biyo zikiru shre karshn aen raajaa jamant je wich men muqable je hawale saan mile tho.
هن چپ جي استعمال سان ئي ڪمپيوٽر کي ذاتي ڪمپيوٽر (پرسنل ڪمپيوٽر) جو نالو ڏيڻ شروع ڪيو ويو.	hin chup je istaemal saan ie computer khe zaati computer (personal computer) jo naalo diyan Shuru kayo wayo.
سندس ڪلام ۾ وڏي رواني آهي، اردوءَ جي شاعر فيض احمد فيض جي شاعريءَ تي حافظ جي شاعريءَ جو وڏو اثر رهيو آهي.	sandas kalaam men wade rounae ahe, urdua je shaairu fez ahmad fez je shaairi te haafiz je shaairia jo wado asaru rahiyo ahe.
ڄام صلاح الدين سنڌ جي جدا جدا ڀاڱي ڏي فوجون موڪلي سنڌ کي پنهنجي خودمختيار تسلط هيٺ آندو.	jaamu salaha aldinu Sindh je judaa judaa bhange de fojoon mokule Sindh khe pahinje khoodmkhtayaar tslt heth aando.
رڳو ٻولي (Bboli) جي هڪجهڙائي به ڪنهن قوم جي جدا قومي وجود جو بنيادي شرط ڪونه آهي.	rugo boli (Bboli) je hikujahiraaie bi kanhin qoama je judaa qomi wijood jo bunyaadi shrt kona ahe.
اهو علائقو اسان جي سڃاڻ موجب اروڙ جي اوسي پاسي ڪاٿي هو.	uho ilaiqo asan je snjunu mojib arodr je awase paase kuthi ho.
گهوڙي وارو هيءُ نظم اُن جو بهترين مثال آهي؟	ghodre waro heu nazam una jo bahtrain misal ahe?
پيداوار جو ڪجھ حصو خريدار ڏي اُماڻي موڪلڻ ته هُو ان کي ڏسي چڪاسي ڏسي ۽ پوءِ خريد ڪري، جيڪڏهن خريدار ورتل نموني تي خريداري ڪري ٿو ته اهو نمونو هُو رکندو ۽ مال کي ان سان ڀيٽي ڏسي نه ته ٻي صورت ۾ واپس ڪندو کي نمونو يا سيميپل چئبو آهي.	pedaawaar jo kujh hiso kharidar de aumunue mokulnr ta hu una khe disi chukaase disi aen poi kharid kare, jekadhin kharidar oratul namone te kharidare kare tho ta uho nmuno hu rakhando aen maal khe una saan bhete disi na ta bi soorata men wapas kando khe nmuno yaa semepal chaibo ahe.
اهو سڄو سامان ٻن طريقن سان هتي پهتو.	uho sajo saamaan bin trekn saan hite puhto.
ان کي ائين به سمجھي سگھجي ٿو ته صبح کان وٺي رات تائين ماڻهوءَ جي مصروف زندگيءِ کي حقيقي زندگي چئبو آهي.	una khe ian bi smjhi sghje tho ta subuh khan wathee raati taaen manhoa je msrof zindagii khe haqueke zindagi chaibo ahe.
پر سندس ماءُ شوڪت خانم پنهنجي زندگيءَ جو گھڻو تڻو وقت ميانوالي ۾ گذاريو.	para sandas maau shokt khanum pahinje zindagi jo ghanu tnro wakt miyaanoale men guzaareo.
شيرين فرھاد	sheren frhad
بعد ۾ هن سنڌ يونيورسٽيءَ ۾ امتحاني ڪنٽرولر، رجسٽرار ۽ ايڊيشنل ڊائريڪٽر (سنڌالاجي) طور خدمتون سرانجام ڏنيون.	baad men hin Sindh univaristia men amthunae kanttrolr, rjsttrar aen aedishnl dairekttr (Sindhalaaje) toru khidmaton sirunajaam dinion.
اتي ئي مهدي سرڪار جي اجازت سان سندس پهريون طالب (مريد) محمد پناهه ٿهيم ٿيو ۽ جيل کان نڪرڻ کانپوءِ سندن مريدي جو اهو سلسلو وڌيڪ پراثر بنجي ويو.	ute ie mhde sarkaar je ijaazat saan sandas pahriyun talb (murid) muhammad pnahh thhem thiyo aen jel khan nkaranu khapoi sandan muride jo uho silsilo wadheeka paraasaru banji wayo.
ڪئناڊا جي صوبي برٽش ڪولمبيا ۾ وهڻ وارو هڪ درياھ.	kinada je sobe brttsh kolmbyaa men ohnr waro hiku daruyaah.
ليڪن بروهي خانه بدوش قوم آهي، تعليم نه هئڻ ڪري خريدار اٽي ۾ لوڻ جيترا مس آهن.	lekhakan brohe khanuh bdosh qoama ahe, taileema na huwan kare kharidar ate men lwanu jetra masa ahin.
ڌرتيءَ جي اتر ۽ ڏکڻ تي برف ئي برف آهي.	dhartia je utar aen dakhanu te brf ie brf ahe.
جڏهن ته روزاني ‘سوڀ‘ جي مئگزين انچارج طور پڻ ذميواريون نڀايون..	jadahin ta rozunae 'sobh' je migzen unachaarj toru pinu zmewariyun nbhaeon..
اڄ به خطاط خوبصورت نموني قرآن شريف ۽ ٻين ڪتابن جي ڪتابت ڪري داد حاصل ڪندا آهن.	aju bi khatuat khubsurat namone quraan sharif aen biyan kithe je kitaabt kare dad haasil kandaa ahin.
مشتري ۾ زمين جي مقابلي ۾ 317.7 سيڪڙو مادو موجود آھي.	mshtre men zamin je muqable men 317.7 sekro mado mojod aahe.
آيو IO جوپيٽر جو پنجون چنڊ ۽ ٽيون سڀني کان وڏو چنڊ آھي.	aayo IO jopetur jo pnjoon chandu aen tiyun sabhni khan wado chandu aahe.
گلن جي موسم مارچ مهينو اٿس.	guln je mosam march mheno athas.
ان کان سواءِ، ڪي بُتَ به اڃا سلامت موجود آهن.	una khan sawai, ke buta bi ajan salaamat mojod ahin.
روزآني جي مشاهدي مان ان ڳالهه جي ڄاڻ پئجي رهي آهي ته ناول جي ضرورت وڌندي پئي وڃي.	rozaane je mshaahde maan una gaalih je jaana paije rahe ahe ta naavil je zaroorat wadhnde paee waji.
ان مان ميلادالنبي جي موقعي تي جھنڊا لڳائڻ جي اصل بہ ثابت ٿي۔	una maan meladaalnabi je moqe te jhinada lagainr je asal b saabitu thi-
اهڙيءَ طرح عبدالله الاشتر علويءَ جو سنڌ ۾ خاتمو ٿيو.	ahria taraha abdullah alaashtr aloea jo Sindh men khatmo thiyo.
ان جو هڪ روپ ڪارا ڪڪر آهن، جي سورج ديوتا، چندرما ديوتا (چنڊ) ۽ گرهن ۽ تارن کي ڍڪين ٿا، ڄڻ ته اهڙي ڪنهن بندي خاني ۾ کين بند ڪن ٿا، جو ڪي ڏينهن ساندهه اهي ڏسڻ ۾ به ڪونه ٿا اچن، جنهنڪري هاي ديوتائن جا دشمن ڪوٺيا ويا آهن.	una jo hiku roop kaara kkar ahin, je soorj deota, chandrma deota (chandu) aen grahan aen tarn khe dhkeen thaa, jaanu ta ahre kanhin bande khanue men khen band kan thaa, jo ke denhan saandhh uhe disanu men bi kona thaa achan, jahinkare haae deotain jaa dushman kwatheea wiya ahin.
حيدرآباد شھر جا سڀ کان وڏا تعليمي ادارا ھن تعلقي ۾ واقع آھن جن ۾ بيڪن ھائوس، سٽي اسڪول ۽ سينٽ بوناوينچر اسڪول شامل آھن.	Hyderabad shhar jaa sabhu khan wadaa taelimi adaara hin tailqe men oaka aahin jin men bekan haiwas, ste iskool aen seentt bonoenchr iskool shaamil aahin.
پٺتي پيل ملڪن ۾ گهڻي ڀاڱي اهي بيماريون وڌيڪ ڏسڻ ۾ اچن ٿيون، جيڪي گند، صفائي جي نه هئڻ ۽ پيئڻ جي صاف پاڻي نه ملڻ جي صورت ۾ پکڙجن ٿيون.	pthte piyal mulkan men ghani bhange uhe bimaareon wadheeka disanu men achan thiyun, jeke gnd, sfaie je na huwan aen pian je saafu paani na milan je soorata men pkhdrjin thiyun.
ڪرائون سائيز واري هن ڪتاب ۾ صفحا 59 آهن ۽ قيمت 6 -آنا- ڄاڻايل آهي.	karaion saaiz ware hin kitaab men sufhaa 59 ahin aen qeemat 6 aana jaanaayal ahe.
مولود عربيءَ جو لفظ اھي جنھن جي معنيٰ اھي ”نئون ڄاول ٻار“، پر سنڌي شاعريءَ ۾ نبي اڪرم صلي لله عليھ والھ وسلم جي ولادت کي بنياد بڻائي سندس صفت شان جي بيان کي مولود چوندا اھن.	molod arbia jo lafuzu uhe jahin je mainauhe "naon jawal baaru" , para sindhi shaairia men nabi akarm sle llh alih oalh wasalam je olaadt khe bunyaad bnraie sandas sft shuna je bayaan khe molod chawandaa ahina.
انگريزي ماڻهو هن کي عربي ياسمين چوندا آهن.	angrezi manhun hin khe arbi yaasmen chawandaa ahin.
ڪوهاٽ جي ويجهو 116 فوٽ اوچو، 2200 فوٽ ڊگهو بند تعمير ڪيو ويو، جيڪو ٽنڊا ڊئم جي نالي سان مشهور آهي.	kohaatt je wejho 116 fotu awicho, 2200 fot dgho band taamir kayo wayo, jeko tinda dim je naale saan mashuru ahe.
جيڪي عورتون پيٽ سان ھونديون آھن انھن کي بہ اميد واري ماء ي ٿيندڙ ماءُ ی بائلاجیڪل ماء پڻ سڏيو ويندوآهي.	jeke auraton petu saan hondeon aahin unhan khe b umida ware maau thindar maau bailaajikul ma pinu sadiyo windoahe.
پنهنجي ادب کي مالا مال ڪيو ۽ حالتن جي تقاضا موجب بنايو آهي.	pahinje adabu khe maala maal kayo aen haalatun je tkaza mojib binaaeo ahe.
ان ڏس ۾ تمام گهڻي ڪم ڪرڻ جي ضرورت آهي.	una disu men tamam ghani kam karanu je zaroorat ahe.
ان کان پوءِ اها جاگير شيرويه سلطان کي ملي، جو نشئي هو.	una khan poi uha jaager sheroeh sultaan khe mile, jo nshie ho.
سنڌ جي فتح متعلق ان ۾ ڪي ٿورا مختصر حوالا ڏنل آهن.	Sindh je fateh mtailq una men ke thora mukhtasir hoalaa dinal ahin.
خاصيت: هن جي دل ڪاري ڪپڙي ۾ ٻڌي ڳچيءَ ۾ ٻڌئڻ سان ٻيئڙ ۽ ٽيئڙ تپ کي خاص طرح فائدو ڪندي، هن جو رت اک جي ڦلي، کاڌ، خارش ۽ نظر جي واڌاري لاءِ ڪم اچي ٿو.	khaaset: hin je dil kaari kpdre men budhi gchea men bdhinr saan biidr aen teidr tp khe khaas taraha faido kande, hin jo ratu akh je phle, khadhu, kharsh aen nazara je oadhaare laai kam ache tho.
2014ع جي رمضان مهيني ۾ هن مسجد ۾ خيراتي پيسئن لاءِ دنيا جو وڏي ۾ وڏو ڪاٺ جو دٻو رکيو ويو، جيڪو گينز ورلڊ رڪارڊ هو.	2014 je rmzuna mahine men hin masjid men kherute pesin laai duniyaa jo wade men wado khaathu jo dbo rakhiyo wayo, jeko genz orld rkaard ho.
هڪ عام سادو ڪمپاس زمين جي هيٺ ان ڪري ڪم ڪري ٿو جو ان جو مقناطيسي ڪانٽو يا سوئي، اُتر ۽ ڏکڻ قطبن مان نڪرندڙ مقناطيسي ميدان سان لاڳاپي ۾ اچي وڃي ٿي.	hiku aam saado kampaas zamin je heth una kare kam kare tho jo una jo mknatese kunatto yaa swai, autr aen dakhanu ktbin maan nkarnddr mknatese medaan saan laguape men ache waji thi.
اهي ٻئي تارا اتر اڌ گول واري ڌرتيءَ تي روزانو نظر اچن ٿا.	uhe biay tara utar adhu gol ware dhartia te rozunao nazara achan thaa.
هي لس ٻيلي جي ڄامن جي خاندان مان هو.	he ls bile je jaamun je khandaan maan ho.
شهر خواهه آسپاس جا ڀائيبند هن مــَـنڊليءَ لاءِ دل کولي امداد ڏيندا هئا.	shahr khwah aaspaas jaa bhaieband hin mandlea laai dil khole amdad dindaa huwa.
سونهين عرض ڪيو ته ٿورو ترسڻ گهرجي.	sonuhen arzu kayo ta thoro trsnr ghurje.
ھن خارجي پاليسي ۾ قدامت پسند رجحان رکندي اوباما جي سخت مخالفت ڪئي.	hin kharje palese men kdamt pasnad rjhuna rakhande obama je sakht mkhalft kai.
ڇا اڙدو، ھندوستان ۾ مسلمانن جي اوج وارن ڏينھن ۾ مسلمانن جي زبان ھئي؟	chhaa adrdo, hinadostuna men musalman je oj waaran denhan men musalman je zibaan hui?
2003ع ڌاري -بدر- ابڙي به -ان- سلسلي ۾ ڪنهن هنڌ ڊائنو ٿيريم جو سڄو سارو هڏائون پڃرو ڏٺو آهي.	2003a dhaare bdaru abdre bi una silsile men kanhin handu daino thirem jo sajo saaro hdaion pnjro ditho ahe.
سو تون وڃ مون کي نانهن (عدم، ڪجهه به نه) جي ضرورت آهي.	so tun waju mun khe nunhan (adm, kujh bi na) je zaroorat ahe.
بدل صلح سزا ناھي بلڪ ٻنھي ڌرين جو راضپي سان طئي ڪيل معاوضو آھي تنھنڪري ان ۾ ديت جا مٿيان لازمي شرط لاڳو ناھن ٿيندا.	bdil slh sazaa nuhe balik binhi dhren jo razpe saan tie kayal maozo aahe tinhnikre una men det jaa mthiyaan laazme shrt laguo nahin thindaa.
شروعات ۾ حيدرآباد جي نو ودياليه اسڪول ۾ ماستر ٿيو.	shuruaat men Hyderabad je no odyaaleh iskool men masatar thiyo.
انهن موسمي پکين کان سواءِ ٻيا جهنگ جا پکي هيٺين نمونن سان شڪار ڪبا آهن: چاڙهڪو، ٻولي، هُشڪر، چُوڻِ ۽ اُڏارو وغيره.	unhan mosame pkhen khan sawai biyaa jhinag jaa pakhi hethen nmunn saan shikaar kba ahin: chadrhikuo, boli, hushkar, chuwanui aen audaro wagaira.
سندس فن جي مڃتا طور ادبي تنظيم ”ڪاروانِ ادب سنڌ“ ۽ آءِ.	sandas fanu je mnjta torueesviabi tinzem "kaarwaneeesviab sindh" aen aai.
هن اداري کي شروعات ۾ وزارت تعليم جي ماتحتيءَ ۾ ڏنو ويو.	hin idaare khe shuruaat men wazarat taileem je mathtea men dino wayo.
صادق آئل اينڊ الائيڊ ملز جو افتتاح وزيراعظم خواجه ناظم الدين ھٿان 1952 ۾ ٿيو ۽ ان سال پاڪستان ۾ ڊالڊا بناسپتي گھ جي شروعات ڪئي وئي.	saadiq aail aend alaaied milz jo afttah waziruaezam khawajaa nazm aldinu hathuna 1952 men thiyo aen una saala pakistan men dalda binaaspte gh je shuruaat kai wai.
سياحت کاتي جي درخواست تي لاڙڪاڻي ايڪسپريس جو ’موهن جو دڙو ايڪسپريس‘ نالو رکيو ويو.	syaaht khaate je darukhoasata te laarkaane aekspress jo 'mohan jo ddro aekspress' naalo rakhiyo wayo.
اي آنـڪ ترا نظام الــــــدين مــــــي خوانـند،	ae aan-k tra nazaam Aldin me Khawanand,
ھن مولود ۽ مداحون چيون آھن.	hin molod aen mdahon chayon aahin.
لڏپلاڻ جو سبب ملڪي سماجي ابتري ھئي.	ldpalunu jo sababu mulkue samaji abtre hui.
192 ۾ جرمنيءَ فرانس تي قبضو ڪيو تہ کيس آزاد ڪري جنوري 1943 ۾ روم موڪليو جتي ان جو شاندار استقبال ٿيو ۽ آزادي جي جدوجھد ۾ مدد جي خاطري ڪرائي وئي.7 اپريل 1943 ۾ تيونس موٽي آيو.1945 ۾ فرانس کي تيونس جي آزاديءَ لاءِ ڳالھين ٻولھين جي آڇ ڪيائين ۽ فرانس کان موٽ نہ ملڻ تي لبيا کان ٿي قاھرہ پھتو جتي پنھنجي ھيڊ ڪوارٽر جو بنياد وڌائين جنھن جو نالو مغرب آفيس رکيائين.	192 main Germany France te qabzo kayo ta khes aazad kare january 1943 main rom moklyo jite an jo shunadar asatakbal thiyo aen aazaadi je jdojhd men madad je khatire karaae wai.7 april 1943 men teons moti aayo.1945 men frunas khe teons je aazaadia laai galhin bolhin je aachh kayain aen frunas khan mwati n milan te lbyaa khan thi kahar phto jite pahinje hid kwaarttr jo bunyaad wadhian jahin jo naalo mgrb office rakheian.
مٿئين مثال مان ئي پتو پئجي سگهندو ته جاگرافيائي وحدت جو دليل ڪيتري قدر غلط ۽ بي بنياد آهي.	mthiayn misal maan ie pato paije saghando ta jaagrafyaaie ohadat jo dilel ketre qadar galat aen be bunyaad ahe.
مگر، جڏهن محلات ۾ آيو، تڏهن ڌيءُ کي سمجهايائين ته اهو متصدي ڏاڍو ظالم آهي.	magar, jadahin mhlaat men aayo, tadahin dheu khe smjhaaeian ta uho mtsadi daadho zalm ahe.
ڊي ڪئي اٿس.	di kai athas.
مسجدن جي ڀرسان مڪتب ۽ مدرسا هئا، جن ۾ ديني خواه دنيوي علمن ۽ فنن جو درس ڏنو ويندو هو.	masjidn je bharsaan mkutib aen mdarusaa huwa, jin men dinue khoah dneoe ilimun aen fanun jo darus dino windo ho.
سندس مضمون اڪثر ڪري ڌرمي.	sandas mazmoon aksar kare dhrme.
پاڪستان جي قديم ترين سڙڪ ”گرانڊ ٽرنڪ روڊ“ جي نالي سان مشهور آهي، جيڪا سورهين صدي عيسويءَ ۾ شيرشاهه سوريءَ ٺهرائي هئي.	pakistan je qadim tren sdrk "grunad ttrnk rod" je naale saan mashuru ahe, jekaa sorahen sadi aesoea men shershah swaria thharaie hui.
لطف -الله- خيرمحمد پليءَ هن ڪتاب جو پهريون ڇاپو، آفتاب پرنٽنگ پريس، حيدرآباد مان سال 1939ع ۾ ڇپائي پڌرو ڪيو.	ltf allah khermuhammad palea hin kitaab jo pahriyun chhapo, aaftab printing press, Hyderabad maan saala 1939a men chhpaae padhiro kayo.
مثال: ”دشمن نه هجئي، ته گهر ۾ ٻير پوکِ.“	misal: "dushman na hjie, ta gharu men bir pokhi."
هيءُ ڪتاب محمد اسحاق جو لکيل آهي ، جنهن جي قيمت هڪ آنو ڄاڻايل آهي .	heu kitaab muhammad ashak jo likhiyal ahe , jahin je qeemat hiku aano jaanaayal ahe .
ڪچريون (نالا: ع. شمام، ف. دستنبويه، هه. وغيره ڪچري، بالڪا ۽ ڪومين ڪاچڪ.)	kchreon (naalaa: a. shmam, fb. dstinboeh, c. wagaira kchre, balkaa aen komen kaachk.)
ٻگهين جي شورش کي بند ڪرڻ لاءِ سيوهڻ آيو.	bghen je shorsh khe band karanu laai sewhan aayo.
هن جو ”سارنگ سنگيت“ ڪلب لاڙڪاڻي ۽ ”آرٽ ڪائونسل آف -پاڪستان-“ لاڙڪاڻي سان واسطو آهي. -استاد- -انور- علي ريڊيو -پاڪستان- حيدرآباد تي 1975ع ڌاري پرفارم ڪيو.	hin jo "saarang sangita" kulb laarkaane aen "arts council of pakistan" laarkaane saan wasto ahe. ustaad anoor ali redio pakistan hyderabad te 1975 dhaare parafarm kayo.
آريا سرد علائقن جا رھواسي ھئا، ان ڪري باھ جھڙي قدرتي عنصر جي کين سخت ضرورت ھئي، ان ئي باھ کي قائم رکڻ سان سندن گھر گرم رھي سگھيا ٿي، باھ جا اڪثر آتش ڪده به انھن ئي سرد علائقن ۾ ڏسڻ ۾ اچن ٿا.	aaryaa sird ilaiqan jaa rhoase huaa, una kare bah jhdre qudrate ansr je khen sakht zaroorat hui, una ie bah khe qaaim rakhanu saan sandan gharu garam rahe saghea thi, bah jaa aksar aatsh kdh bi unhan ie sird ilaiqan men disanu men achan thaa.
10 مئي – ميرٺ جي فوجي ڇاؤڻي سان ھندوستان جي پھرين جنگ آزادي جو آغاز ٿيو.	10 may - meerth je foji chhaanre saan hinadostuna je pharen jang aazaadi jo aagaz thiyo.
پنجابي مهاجرن جي پارٽي، فيبروري 1915ع ۾ هندستان مان روانو ٿي.	panaabe mhaajrn je paarti, february 1915a men hindustan maan rawaanu thi.
ويچارڻ گهرجي ته ستاويهه ڊگريون پور وڇوٽ گذرڻ کان هڪدم پوءِ درياه هڪ عام فطري، ڏکڻ-اولهه وارو رخ ڇڏي سر ڏکڻ ڇو وهي پيو؟	oechaarnr ghurje ta sataoehh dgreon pur ochhwati gzrnr khan hikdam poi daruyaah hiku aam ftre, dakhanuolaha waro rukh chhade sir dakhanu chho ohe piyo?
ان وڻن جا پن ننڍا ٿين ٿا پر ڪنڊا وري وڏا ٿين جيڪي گاھ کائيندڙ جانورن کان وڻ جي حفاظت ڪندا آهن.	una wanan jaa pn nandhaa thiyan thaa para kundaa wari wadaa thiyan jeke gah khianddr janwaran khan wanu je hfazt kandaa ahin.
سيد حسام الدين راشدي.	sayad hsaam aldinu rashde.
ان ذريعي ٻن تڪراري ڌرين ۾ عروج تي پهتل ڇڪتاڻ کي گهٽائڻ ۽ ويڙهه لاءِ تيار ڌرين کي ٺاري سرچاءَ واري رخ ۾ وٺي وڃڻ لاءِ سفارتڪاريءَ سميت هڙئي امن ڀريا طريقا آزمايا ويندا آهن.	una zariay bin tkarare dhren men aroj te phitil chhktunu khe ghatainr aen oedrhh laai tayaar dhren khe thare sirchaa ware rukh men wathee wajan laai sfaratukaaria samet hdrie aman bharea treka aazmayaa windaa ahin.
ان جزيري جو نالو يوٽوپيا (خيالي) آهي.	una jzere jo naalo utopiyaa (khayaali) ahe.
وشال، اڻکٽ ڪائنات ۾ سج اسان جي ويجهو ۽ ڏاڍو روشن آهي، ان ڪري اسان جي نظر جتي کٽي ٿي اتي آسمان نظر اچي ٿو ۽ اسان ان کي اڀ يا آسمان سمجهون ٿا.	oshal, unukhtt kaainaat men siju asan je wejho aen daadho roshan ahe, una kare asan je nazara jite khate thi ute aasmaan nazara ache tho aen asan una khe abh yaa aasmaan smjhon thaa.
ڪرائون سائيز واري هن ڪتاب جو جلد ڪچو آهي، جنهن ۾ صفحا 138 آهن ۽ قيمت 3 رپيا ڄاڻايل آهي.	karaion saaiz ware hin kitaab jo jald kcho ahe, jahin men sufhaa 138 ahin aen qeemat 3 rupayaa jaanaayal ahe.
جوهري توانائيءَ جي دريافت انساني تاريخ ۾ هڪ نئين باب جو اضافو ڪيو آهي.	johare tounaaiea je daruyaaft insaani tareekh men hiku naen baabu jo azafo kayo ahe.
اھيو ظاھر ٿو ڪري ته ھن جي مٿاڇري واري برف جي ھيٺان پاڻياٺ ۾ پاڻي پڻ موجود ھوندو.	uheo zahar tho kare ta hin je mthaachhre ware brf je hithuna paaniuthu men paani pinu mojod hondo.
ھن بڻياد يا فائلم واري پھرين جنس 1991 ۾ دريافت ٿي جنھن جو نالو ايسڊوبئڪٽيريم ڪيپسوليٽم رکيو ويو.	hin bnryaad yaa failm ware pharen jins 1991 men daruyaaft thi jahin jo naalo aesdobikterem kepswalidttm rakhiyo wayo.
وغيره___ ڇوهارا، مقلقل، برقوم ۽ خرماخوڪ.	wagaira___ chhohaara, mklkl, brqoama aen khrmakhok.
